sensor_id,timestamp,temperature,temp_unit,rainfall,rain_unit,humidity_percent,district,timestamp_ist,temperature_celsius,rain_unit_clean,rainfall_mm
SEN021,2026-04-18 08:12:06 IST,23.1°C,,1.84,inch,,Amritsar,2026-04-18 08:12:06,23.1,in,46.736
SEN009,2026-07-31 15:29:39 IST,68,°F,23.5,mm,89.0,Jalandhar,2026-07-31 15:29:39,20.0,mm,23.5
SEN008,2026-08-28 20:54:49 IST,20.7,°C,26.9,millimeters,70.0,Hisar,2026-08-28 20:54:49,20.7,mm,26.9
SEN029,2026-05-10 14:50:29 IST,26,C,0.18,in,92.0,Kurukshetra,2026-05-10 14:50:29,26.0,in,4.571999999999999
UNKNOWN,2026-07-01 12:07:34 UTC,70.5,f,1.34,inches,62.0,Unknown,2026-07-01 17:37:34,21.39,in,34.036
SEN015,2026-03-09 14:28:51 UTC,30.7,°C,-31.1,mm,63.0,Muzaffarnagar,2026-03-09 19:58:51,30.7,mm,
SEN028,2026-01-18 07:40:25,20.1,C,48.0,millimeters,81.0,Karnal,2026-01-18 07:40:25,20.1,mm,48.0
SEN005,,102.6,Fahrenheit,16.0,millimeters,80.0,Bathinda,,39.22,mm,16.0
SEN046,27-Aug-2026 08:12:32,29.2,c,7.2,millimeters,,Karnal,2026-08-27 08:12:32,29.2,mm,7.2
SEN030,2026-06-22 12:34:04,32.5,c,25.3,mm,76.0,Ludhiana,2026-06-22 12:34:04,32.5,mm,25.3
SEN038,2026-08-09 04:37:43 IST,102.6,°F,10.5,millimeters,72.0,Ambala,2026-08-09 04:37:43,39.22,mm,10.5
SEN044,,76.3,F,0.41,inch,83.0,Hisar,,24.61,in,10.413999999999998
SEN022,31/08/2026 13:04,32.2,C,23.7,MM,,Bareilly,2026-08-31 13:04:00,32.2,mm,23.7
SEN047,2026-06-15 07:48:00 IST,18.6,Celsius,1.7,inches,38.0,Kurukshetra,2026-06-15 07:48:00,18.6,in,43.18
SEN008,,93,f,8.7,MM,,Hisar,,33.89,mm,8.7
SEN017,2026-04-23 08:07:11,70.7,Fahrenheit,22.7,MM,33.0,Saharanpur,2026-04-23 08:07:11,21.5,mm,22.7
SEN018,2026-07-27 01:34:41 IST,74.8,Fahrenheit,-44.8,mm,86.0,Sirsa,2026-07-27 01:34:41,23.78,mm,
SEN011,2026-04-15 06:45:15 IST,18.8°C,,42.5,MM,73.0,Kurukshetra,2026-04-15 06:45:15,18.8,mm,42.5
SEN013,2026-01-15 12:45:17 UTC,95.5,Fahrenheit,-18.9,mm,,Meerut,2026-01-15 18:15:17,35.28,mm,
SEN027,2026-04-26 19:42:30 UTC,31,°C,43.2,millimeters,77.0,Jalandhar,2026-04-27 01:12:30,31.0,mm,43.2
SEN026,2026-04-23 12:00:53 IST,33.7,C,-10.3,mm,54.0,Hisar,2026-04-23 12:00:53,33.7,mm,
SEN046,2026-02-19 00:45:24 UTC,16.1,Celsius,32.5,mm,57.0,Karnal,2026-02-19 06:15:24,16.1,mm,32.5
SEN004,2026-04-16 17:27:58 IST,72.5,Fahrenheit,-17.8,mm,65.0,Bareilly,2026-04-16 17:27:58,22.5,mm,
SEN023,2026-01-01 00:29:57 IST,17.6,c,7.9,MM,85.0,Bathinda,2026-01-01 00:29:57,17.6,mm,7.9
SEN004,07-09-2026 08:08 AM,24.1,C,14.0,millimeters,46.0,Bareilly,2026-07-09 08:08:00,24.1,mm,14.0
SEN049,2026-03-05 14:30:09 UTC,18.3°C,,1.53,inches,73.0,Meerut,2026-03-05 20:00:09,18.3,in,38.862
SEN015,2026-08-12 03:32:03 UTC,23.8,C,18.0,MM,65.0,Muzaffarnagar,2026-08-12 09:02:03,23.8,mm,18.0
SEN016,,28.1,C,1.4,inches,36.0,Patiala,,28.1,in,35.559999999999995
SEN016,2026-08-20 06:17:23 UTC,59.2,°F,14.0,mm,77.0,Patiala,2026-08-20 11:47:23,15.11,mm,14.0
SEN047,2026-02-16 06:27:36 IST,59.7,f,23.8,millimeters,54.0,Kurukshetra,2026-02-16 06:27:36,15.39,mm,23.8
SEN033,02-01-2026 07:44 PM,30.4,°C,34.0,millimeters,79.0,Muzaffarnagar,2026-02-01 19:44:00,30.4,mm,34.0
SEN049,2026-05-30 19:55:55 IST,36.7°C,,0.06,inch,42.0,Meerut,2026-05-30 19:55:55,36.7,in,1.5239999999999998
SEN038,2026-03-26 11:14:29 UTC,15.9,Celsius,-50.0,mm,47.0,Ambala,2026-03-26 16:44:29,15.9,mm,
SEN040,2026-08-11 16:06:47 IST,88.9,f,8.7,MM,35.0,Bareilly,2026-08-11 16:06:47,31.61,mm,8.7
SEN048,2026-02-19 07:18:29 UTC,25.9°C,,0.58,inch,57.0,Ludhiana,2026-02-19 12:48:29,25.9,in,14.731999999999998
SEN028,,37.0°C,,10.4,millimeters,59.0,Karnal,,37.0,mm,10.4
SEN005,2026-01-23 01:26:44 IST,29,C,-6.2,mm,45.0,Bathinda,2026-01-23 01:26:44,29.0,mm,
SEN020,16/05/2026 06:14,22.6,°C,1.15,inches,79.0,Ambala,2026-05-16 06:14:00,22.6,in,29.209999999999997
SEN029,2026-07-16 15:50:20 UTC,35.6,°C,-3.6,mm,74.0,Kurukshetra,2026-07-16 21:20:20,35.6,mm,
SEN015,,62.4,Fahrenheit,12.7,MM,53.0,Muzaffarnagar,,16.89,mm,12.7
UNKNOWN,2026-08-23 05:59:20 IST,64.8,°F,30.5,MM,,Unknown,2026-08-23 05:59:20,18.22,mm,30.5
SEN025,2026-05-13 21:19:02 UTC,77.9,°F,1.1,millimeters,45.0,Ferozepur,2026-05-14 02:49:02,25.5,mm,1.1
SEN029,2026-04-15 20:23:50 UTC,30.9°C,,0.48,in,,Kurukshetra,2026-04-16 01:53:50,30.9,in,12.191999999999998
SEN034,10-Aug-2026 20:17:51,18.8,Celsius,3.7,mm,92.0,Patiala,2026-08-10 20:17:51,18.8,mm,3.7
SEN048,2026-04-13 11:27:59 UTC,66,°F,0.67,in,53.0,Ludhiana,2026-04-13 16:57:59,18.89,in,17.018
SEN008,2026-06-13T14:25:38,22.2,Celsius,33.6,mm,31.0,Hisar,2026-06-13 14:25:38,22.2,mm,33.6
SEN018,2026-01-01 10:34:39 IST,94.3,Fahrenheit,7.3,millimeters,76.0,Sirsa,2026-01-01 10:34:39,34.61,mm,7.3
SEN024,2026-05-29 05:12:25 IST,21.9,°C,29.7,MM,53.0,Fatehabad,2026-05-29 05:12:25,21.9,mm,29.7
SEN025,2026-02-14 17:51:09 IST,16.0°C,,33.7,MM,44.0,Ferozepur,2026-02-14 17:51:09,16.0,mm,33.7
SEN001,2026-01-23 01:22:42 UTC,78.4,°F,0.79,inches,45.0,Agra,2026-01-23 06:52:42,25.78,in,20.066
SEN020,2026-06-12 18:53:18 IST,22.5°C,,1.42,inches,76.0,Ambala,2026-06-12 18:53:18,22.5,in,36.068
SEN043,,77,f,-9.3,mm,46.0,Ferozepur,,25.0,mm,
SEN027,2026-07-26 02:41:32 UTC,62.4,°F,1.51,in,74.0,Jalandhar,2026-07-26 08:11:32,16.89,in,38.354
SEN029,2026-06-03 13:46:37 IST,23.3,c,,,91.0,Kurukshetra,2026-06-03 13:46:37,23.3,,
SEN019,2026-05-30 08:57:26 IST,17.9,c,16.6,MM,65.0,Agra,2026-05-30 08:57:26,17.9,mm,16.6
SEN019,2026-01-06 11:57:56 UTC,76.3,f,,,68.0,Agra,2026-01-06 17:27:56,24.61,,
SEN001,2026-01-18 08:48:59 IST,19.8°C,,3.6,MM,39.0,Agra,2026-01-18 08:48:59,19.8,mm,3.6
SEN006,2026-06-23 12:45:08 UTC,38,c,40.0,mm,77.0,Fatehabad,2026-06-23 18:15:08,38.0,mm,40.0
SEN037,15-Feb-2026 04:08:49,24.5,C,0.54,inch,81.0,Agra,2026-02-15 04:08:49,24.5,in,13.716
SEN006,2026-01-11 21:27:12 IST,17.3,c,11.3,millimeters,86.0,Fatehabad,2026-01-11 21:27:12,17.3,mm,11.3
SEN019,2026-08-05 11:58:11 IST,17.9,°C,43.3,millimeters,80.0,Agra,2026-08-05 11:58:11,17.9,mm,43.3
SEN003,2026-06-03 08:53:06 UTC,31.3,°C,48.2,millimeters,35.0,Amritsar,2026-06-03 14:23:06,31.3,mm,48.2
SEN033,,28,°C,26.3,MM,54.0,Muzaffarnagar,,28.0,mm,26.3
SEN032,2026-02-26 04:34:08 IST,25.6,C,1.93,inch,80.0,Moga,2026-02-26 04:34:08,25.6,in,49.022
SEN012,2026-04-02 17:32:21 IST,70.3,F,0.29,inch,69.0,Ludhiana,2026-04-02 17:32:21,21.28,in,7.365999999999999
SEN002,2026-06-21 02:26:05 IST,90.7,°F,7.4,millimeters,62.0,Ambala,2026-06-21 02:26:05,32.61,mm,7.4
SEN019,2026-07-27 03:35:46 UTC,89.4,F,47.8,mm,69.0,Agra,2026-07-27 09:05:46,31.89,mm,47.8
SEN010,2026-06-12 08:20:40 IST,60.8,Fahrenheit,20.6,mm,56.0,Karnal,2026-06-12 08:20:40,16.0,mm,20.6
SEN008,2026-08-15 09:16:34 IST,18.2,C,35.5,MM,34.0,Hisar,2026-08-15 09:16:34,18.2,mm,35.5
SEN003,2026-02-10 10:18:17 UTC,65.8,Fahrenheit,7.9,mm,87.0,Amritsar,2026-02-10 15:48:17,18.78,mm,7.9
SEN040,13/03/2026,25.4°C,,3.0,millimeters,77.0,Bareilly,2026-03-13 00:00:00,25.4,mm,3.0
SEN001,2026-04-27 08:32:17 IST,25,C,,,37.0,Agra,2026-04-27 08:32:17,25.0,,
SEN027,2026-01-24 14:39:55 UTC,85.6,f,-44.1,mm,73.0,Jalandhar,2026-01-24 20:09:55,29.78,mm,
SEN034,2026-07-08 04:09:11 IST,21.5,°C,34.6,mm,63.0,Patiala,2026-07-08 04:09:11,21.5,mm,34.6
SEN010,2026-06-17 07:57:02 IST,25.6°C,,42.5,MM,50.0,Karnal,2026-06-17 07:57:02,25.6,mm,42.5
SEN005,2026-05-19 01:15:47 UTC,21.4,Celsius,0.99,inches,91.0,Bathinda,2026-05-19 06:45:47,21.4,in,25.145999999999997
SEN050,,21.3,Celsius,16.8,MM,62.0,Moga,,21.3,mm,16.8
SEN050,2026-08-27 22:49:43 UTC,16.9,°C,1.75,in,55.0,Moga,2026-08-28 04:19:43,16.9,in,44.449999999999996
SEN029,2026-01-18 12:21:28 IST,32.7°C,,0.1,inch,82.0,Kurukshetra,2026-01-18 12:21:28,32.7,in,2.54
SEN044,21/05/2026,66.4,Fahrenheit,36.2,MM,32.0,Hisar,2026-05-21 00:00:00,19.11,mm,36.2
SEN004,2026-01-04 20:30:38 IST,77.5,F,15.7,mm,52.0,Bareilly,2026-01-04 20:30:38,25.28,mm,15.7
SEN018,2026-04-19 19:25:19 IST,22.7,C,1.01,in,54.0,Sirsa,2026-04-19 19:25:19,22.7,in,25.654
SEN025,2026-04-02 02:44:29 UTC,83.3,°F,,,49.0,Ferozepur,2026-04-02 08:14:29,28.5,,
SEN004,2026-08-17 17:23:20 IST,37.5,C,0.84,in,89.0,Bareilly,2026-08-17 17:23:20,37.5,in,21.336
UNKNOWN,,60.8,Fahrenheit,,,31.0,Unknown,,16.0,,
SEN041,2026-08-02 14:16:19 IST,98.8,f,38.0,millimeters,56.0,Bathinda,2026-08-02 14:16:19,37.11,mm,38.0
SEN044,2026-01-28 14:20:30 IST,28.5°C,,0.43,in,32.0,Hisar,2026-01-28 14:20:30,28.5,in,10.921999999999999
SEN031,2026-02-26 10:01:31 IST,33.5°C,,30.0,MM,93.0,Meerut,2026-02-26 10:01:31,33.5,mm,30.0
SEN047,2026-06-07 16:06:58 IST,21.2°C,,15.6,millimeters,44.0,Kurukshetra,2026-06-07 16:06:58,21.2,mm,15.6
SEN018,2026-03-13 17:27:49 UTC,19.8,c,30.5,mm,30.0,Sirsa,2026-03-13 22:57:49,19.8,mm,30.5
SEN024,2026-03-22 19:54:53 IST,59,Fahrenheit,18.0,mm,52.0,Fatehabad,2026-03-22 19:54:53,15.0,mm,18.0
SEN035,2026-01-16 19:09:32 IST,59.4,F,47.6,MM,54.0,Saharanpur,2026-01-16 19:09:32,15.22,mm,47.6
SEN005,,71.2,F,1.59,in,85.0,Bathinda,,21.78,in,40.386
SEN030,2026-03-17 02:29:39 IST,65.1,f,2.9,millimeters,36.0,Ludhiana,2026-03-17 02:29:39,18.39,mm,2.9
SEN033,22-Jun-2026 11:34:25,85.5,Fahrenheit,50.0,MM,38.0,Muzaffarnagar,2026-06-22 11:34:25,29.72,mm,50.0
SEN020,2026-06-05 23:05:21 IST,25.7°C,,36.8,mm,34.0,Ambala,2026-06-05 23:05:21,25.7,mm,36.8
SEN016,2026-04-05 10:27:13 UTC,31,Celsius,25.6,MM,52.0,Patiala,2026-04-05 15:57:13,31.0,mm,25.6
SEN044,2026-06-29 08:48:48 IST,22.4,c,49.1,mm,83.0,Hisar,2026-06-29 08:48:48,22.4,mm,49.1
SEN024,2026-05-02 16:16:17 IST,29.4,c,0.41,in,65.0,Fatehabad,2026-05-02 16:16:17,29.4,in,10.413999999999998
SEN006,2026-07-25 02:25:36 IST,33.4,c,20.3,MM,57.0,Fatehabad,2026-07-25 02:25:36,33.4,mm,20.3
SEN012,2026-04-05 17:57:04 IST,39.4,°C,37.4,MM,31.0,Ludhiana,2026-04-05 17:57:04,39.4,mm,37.4
SEN027,2026-06-19 07:43:03 IST,37.5,c,-20.4,mm,54.0,Jalandhar,2026-06-19 07:43:03,37.5,mm,
SEN036,2026-02-13 18:38:40 IST,67.3,f,2.8,MM,70.0,Sirsa,2026-02-13 18:38:40,19.61,mm,2.8
UNKNOWN,2026-09-01 10:06:53 UTC,24.7,°C,14.7,millimeters,81.0,Unknown,2026-09-01 15:36:53,24.7,mm,14.7
SEN013,2026-01-11 03:30:12 UTC,78.3,f,29.1,MM,90.0,Meerut,2026-01-11 09:00:12,25.72,mm,29.1
SEN011,2026-02-19 12:13:05 UTC,90.7,f,32.4,millimeters,58.0,Kurukshetra,2026-02-19 17:43:05,32.61,mm,32.4
SEN019,2026-07-24 16:40:06 IST,83.5,f,0.66,inches,79.0,Agra,2026-07-24 16:40:06,28.61,in,16.764
SEN029,,20.1°C,,0.39,inch,91.0,Kurukshetra,,20.1,in,9.906
SEN022,2026-04-12 18:05:05 IST,23.6,°C,-1.9,mm,65.0,Bareilly,2026-04-12 18:05:05,23.6,mm,
SEN046,,95,F,24.6,MM,47.0,Karnal,,35.0,mm,24.6
SEN009,2026-08-25T21:05:44,85.1,°F,,,79.0,Jalandhar,2026-08-25 21:05:44,29.5,,
SEN046,2026-03-08 07:33:01 UTC,16.9°C,,21.5,millimeters,59.0,Karnal,2026-03-08 13:03:01,16.9,mm,21.5
SEN046,2026-07-15 10:28:30 IST,21,c,8.1,millimeters,46.0,Karnal,2026-07-15 10:28:30,21.0,mm,8.1
SEN022,22/01/2026 03:15,82,Fahrenheit,1.67,in,93.0,Bareilly,2026-01-22 03:15:00,27.78,in,42.418
SEN033,08/07/2026 20:36,86.2,Fahrenheit,48.4,millimeters,44.0,Muzaffarnagar,2026-07-08 20:36:00,30.11,mm,48.4
SEN024,2026-05-22 05:29:44 UTC,31.9,c,2.9,MM,94.0,Fatehabad,2026-05-22 10:59:44,31.9,mm,2.9
SEN041,2026-04-24 03:27:43 IST,20.5,°C,49.2,mm,40.0,Bathinda,2026-04-24 03:27:43,20.5,mm,49.2
SEN002,2026-02-21 20:53:07 IST,38.0°C,,1.5,in,52.0,Ambala,2026-02-21 20:53:07,38.0,in,38.099999999999994
SEN026,2026-04-11 18:36:49 IST,33.7,°C,17.8,mm,,Hisar,2026-04-11 18:36:49,33.7,mm,17.8
SEN045,2026-02-20 00:20:20 IST,87.4,°F,23.8,millimeters,93.0,Jalandhar,2026-02-20 00:20:20,30.78,mm,23.8
SEN021,2026-01-12 23:36:07 IST,17.9°C,,8.3,mm,68.0,Amritsar,2026-01-12 23:36:07,17.9,mm,8.3
SEN036,2026-03-15 10:42:52 UTC,68.7,F,20.5,mm,45.0,Sirsa,2026-03-15 16:12:52,20.39,mm,20.5
SEN029,2026-05-04 08:03:45 UTC,15.8,c,1.89,inches,35.0,Kurukshetra,2026-05-04 13:33:45,15.8,in,48.00599999999999
SEN009,2026-01-04 13:03:08 IST,91.8,°F,,,92.0,Jalandhar,2026-01-04 13:03:08,33.22,,
SEN001,2026-04-26 13:51:45 UTC,84.4,°F,1.87,in,86.0,Agra,2026-04-26 19:21:45,29.11,in,47.498
SEN047,2026-06-27 22:34:09 IST,94.6,f,32.1,millimeters,94.0,Kurukshetra,2026-06-27 22:34:09,34.78,mm,32.1
SEN014,2026-08-18 03:24:29 UTC,31.7,°C,20.3,mm,47.0,Moga,2026-08-18 08:54:29,31.7,mm,20.3
SEN019,2026-08-14 06:03:58 IST,63,°F,46.6,millimeters,46.0,Agra,2026-08-14 06:03:58,17.22,mm,46.6
SEN033,2026-05-18 14:40:38 UTC,37.2°C,,0.68,inch,94.0,Muzaffarnagar,2026-05-18 20:10:38,37.2,in,17.272000000000002
SEN032,2026-04-20 21:17:56 IST,18.4°C,,42.6,mm,92.0,Moga,2026-04-20 21:17:56,18.4,mm,42.6
SEN021,2026-02-14 05:03:13 UTC,37.2,C,35.0,millimeters,42.0,Amritsar,2026-02-14 10:33:13,37.2,mm,35.0
SEN001,2026-05-05 01:41:09 UTC,35.2,°C,-46.5,mm,81.0,Agra,2026-05-05 07:11:09,35.2,mm,
SEN009,2026-01-07 01:21:21 IST,35.3,c,-41.4,mm,60.0,Jalandhar,2026-01-07 01:21:21,35.3,mm,
SEN032,2026-09-03 22:39:37 UTC,62.8,Fahrenheit,35.3,MM,49.0,Moga,2026-09-04 04:09:37,17.11,mm,35.3
SEN011,2026-08-02 20:19:18 UTC,17.4,C,21.1,millimeters,64.0,Kurukshetra,2026-08-03 01:49:18,17.4,mm,21.1
SEN023,2026-05-14 10:27:46 UTC,36.3,Celsius,23.0,mm,69.0,Bathinda,2026-05-14 15:57:46,36.3,mm,23.0
SEN047,2026-03-27 06:16:12 UTC,17,c,38.8,MM,95.0,Kurukshetra,2026-03-27 11:46:12,17.0,mm,38.8
UNKNOWN,31/05/2026,19.9,Celsius,18.0,MM,51.0,Unknown,2026-05-31 00:00:00,19.9,mm,18.0
SEN022,2026-01-02 20:26:27 IST,33.1°C,,4.8,millimeters,86.0,Bareilly,2026-01-02 20:26:27,33.1,mm,4.8
SEN046,,37.5°C,,1.53,in,78.0,Karnal,,37.5,in,38.862
SEN036,2026-05-18 17:36:11,63.3,F,12.0,millimeters,62.0,Sirsa,2026-05-18 17:36:11,17.39,mm,12.0
SEN032,2026-08-28 19:46:43 IST,37.2,c,20.6,MM,74.0,Moga,2026-08-28 19:46:43,37.2,mm,20.6
SEN037,2026-02-09 20:53:33 IST,23.8,c,1.48,inch,41.0,Agra,2026-02-09 20:53:33,23.8,in,37.592
SEN024,,65.7,F,28.2,millimeters,66.0,Fatehabad,,18.72,mm,28.2
SEN007,2026-03-07 23:04:22 IST,75.9,Fahrenheit,9.2,millimeters,59.0,Ferozepur,2026-03-07 23:04:22,24.39,mm,9.2
SEN033,2026-03-05 23:05:28 IST,89.1,F,4.1,mm,32.0,Muzaffarnagar,2026-03-05 23:05:28,31.72,mm,4.1
SEN023,2026-05-02 10:01:20 IST,25.8°C,,0.6,millimeters,33.0,Bathinda,2026-05-02 10:01:20,25.8,mm,0.6
SEN046,2026-07-14 01:57:39 UTC,37.6,C,0.75,inch,75.0,Karnal,2026-07-14 07:27:39,37.6,in,19.049999999999997
SEN018,2026-03-08 01:22:52 IST,32.2,C,19.6,mm,39.0,Sirsa,2026-03-08 01:22:52,32.2,mm,19.6
UNKNOWN,2026-06-03 03:33:02 IST,62.8,Fahrenheit,37.7,mm,89.0,Unknown,2026-06-03 03:33:02,17.11,mm,37.7
SEN027,11-Jun-2026 20:54:24,36.7°C,,0.13,inches,58.0,Jalandhar,2026-06-11 20:54:24,36.7,in,3.302
SEN043,2026-05-15 08:55:20 UTC,39,Celsius,45.6,mm,87.0,Ferozepur,2026-05-15 14:25:20,39.0,mm,45.6
UNKNOWN,2026-09-08 02:23:36 IST,26.9°C,,28.6,MM,76.0,Unknown,2026-09-08 02:23:36,26.9,mm,28.6
SEN049,2026-07-15 10:25:20 IST,100.2,F,,,,Meerut,2026-07-15 10:25:20,37.89,,
SEN010,2026-07-03 20:18:21 IST,31.4,c,0.64,in,85.0,Karnal,2026-07-03 20:18:21,31.4,in,16.256
SEN046,2026-05-11 08:14:03 IST,21.2,Celsius,35.0,MM,,Karnal,2026-05-11 08:14:03,21.2,mm,35.0
SEN016,2026-04-02 07:35:17 UTC,21.1°C,,,,94.0,Patiala,2026-04-02 13:05:17,21.1,,
SEN019,2026-07-25 23:30:35 UTC,34.3,C,8.8,mm,45.0,Agra,2026-07-26 05:00:35,34.3,mm,8.8
SEN019,2026-06-13 02:09:37 IST,28.5°C,,48.2,millimeters,37.0,Agra,2026-06-13 02:09:37,28.5,mm,48.2
SEN041,2026-05-07 04:27:35 IST,103.3,f,36.1,MM,50.0,Bathinda,2026-05-07 04:27:35,39.61,mm,36.1
SEN001,,34.9°C,,0.5,inches,83.0,Agra,,34.9,in,12.7
SEN005,2026-05-22 01:34:48 IST,36.2,Celsius,1.32,inch,,Bathinda,2026-05-22 01:34:48,36.2,in,33.528
SEN009,,85.5,f,21.0,MM,63.0,Jalandhar,,29.72,mm,21.0
SEN015,2026-07-16 11:02:49 IST,85.3,F,34.5,millimeters,31.0,Muzaffarnagar,2026-07-16 11:02:49,29.61,mm,34.5
SEN045,,86.9,°F,22.9,mm,77.0,Jalandhar,,30.5,mm,22.9
SEN002,2026-06-30 14:47:21 IST,86.5,F,-17.2,mm,46.0,Ambala,2026-06-30 14:47:21,30.28,mm,
SEN026,2026-01-19 10:41:52 UTC,20.9,c,0.14,inches,58.0,Hisar,2026-01-19 16:11:52,20.9,in,3.556
SEN005,2026-05-21 15:35:27 UTC,100,F,22.7,mm,45.0,Bathinda,2026-05-21 21:05:27,37.78,mm,22.7
SEN039,2026-02-13 19:34:49 UTC,25.4°C,,16.4,millimeters,61.0,Amritsar,2026-02-14 01:04:49,25.4,mm,16.4
SEN034,2026-03-14 18:14:20 IST,67.6,F,23.8,millimeters,45.0,Patiala,2026-03-14 18:14:20,19.78,mm,23.8
SEN019,2026-01-22 14:53:41 UTC,39.2,°C,-9.9,mm,65.0,Agra,2026-01-22 20:23:41,39.2,mm,
SEN031,2026-02-15 16:30:51 UTC,101.7,f,35.9,MM,50.0,Meerut,2026-02-15 22:00:51,38.72,mm,35.9
UNKNOWN,2026-02-05 01:24:40 UTC,84.4,f,-22.4,mm,65.0,Unknown,2026-02-05 06:54:40,29.11,mm,
SEN046,2026-01-09 14:27:07 UTC,19.2,°C,1.74,inches,86.0,Karnal,2026-01-09 19:57:07,19.2,in,44.196
SEN022,2026-02-25 05:29:57 IST,34.5,C,34.0,MM,,Bareilly,2026-02-25 05:29:57,34.5,mm,34.0
SEN002,2026-04-23 07:29:51 IST,20.2,c,32.8,millimeters,75.0,Ambala,2026-04-23 07:29:51,20.2,mm,32.8
SEN017,2026-05-06 19:24:45,39.4,C,3.0,mm,55.0,Saharanpur,2026-05-06 19:24:45,39.4,mm,3.0
SEN018,2026-07-11 15:50:24 IST,30.5°C,,49.5,MM,67.0,Sirsa,2026-07-11 15:50:24,30.5,mm,49.5
SEN021,30/01/2026 10:05,61.3,°F,32.1,MM,65.0,Amritsar,2026-01-30 10:05:00,16.28,mm,32.1
SEN012,2026-05-12 06:13:00 IST,15.9,°C,1.69,in,63.0,Ludhiana,2026-05-12 06:13:00,15.9,in,42.925999999999995
SEN018,27/03/2026 15:06,81.7,f,45.7,mm,94.0,Sirsa,2026-03-27 15:06:00,27.61,mm,45.7
UNKNOWN,2026-09-06 19:25:06 UTC,15.9°C,,18.1,MM,39.0,Unknown,2026-09-07 00:55:06,15.9,mm,18.1
SEN032,2026-06-14 17:25:59 UTC,65.3,f,1.0,inches,50.0,Moga,2026-06-14 22:55:59,18.5,in,25.4
UNKNOWN,2026-01-13 19:12:18 IST,38.8,c,17.6,mm,59.0,Unknown,2026-01-13 19:12:18,38.8,mm,17.6
SEN027,05-05-2026 08:15 PM,71.8,f,0.3,in,61.0,Jalandhar,2026-05-05 20:15:00,22.11,in,7.619999999999999
SEN019,21-Feb-2026 13:02:48,76.8,f,37.4,millimeters,34.0,Agra,2026-02-21 13:02:48,24.89,mm,37.4
SEN042,,37.3,C,33.1,millimeters,55.0,Fatehabad,,37.3,mm,33.1
SEN040,2026-01-05 04:25:38 IST,102.6,f,16.5,MM,,Bareilly,2026-01-05 04:25:38,39.22,mm,16.5
SEN017,2026-02-26 06:30:56 IST,33.2,Celsius,9.8,mm,34.0,Saharanpur,2026-02-26 06:30:56,33.2,mm,9.8
SEN019,,86,°F,1.49,inches,72.0,Agra,,30.0,in,37.846
SEN031,2026-04-20 02:12:18 UTC,37.6,Celsius,1.49,in,86.0,Meerut,2026-04-20 07:42:18,37.6,in,37.846
SEN009,2026-05-07 01:03:01,27.8,°C,1.72,inches,,Jalandhar,2026-05-07 01:03:01,27.8,in,43.687999999999995
SEN015,2026-07-24 01:23:12 UTC,85.8,F,1.09,inch,79.0,Muzaffarnagar,2026-07-24 06:53:12,29.89,in,27.686
SEN033,16/07/2026 19:20,89.4,F,,,57.0,Muzaffarnagar,2026-07-16 19:20:00,31.89,,
SEN030,2026-01-15 08:23:24 IST,33.6,Celsius,18.3,mm,94.0,Ludhiana,2026-01-15 08:23:24,33.6,mm,18.3
SEN021,2026-09-06 18:34:35 UTC,18.3°C,,-11.2,mm,36.0,Amritsar,2026-09-07 00:04:35,18.3,mm,
SEN011,2026-03-15 16:27:31 IST,78.4,°F,27.6,millimeters,55.0,Kurukshetra,2026-03-15 16:27:31,25.78,mm,27.6
SEN019,2026-06-10 03:14:03 UTC,68.9,Fahrenheit,1.31,inches,70.0,Agra,2026-06-10 08:44:03,20.5,in,33.274
SEN027,2026-05-18 06:32:06 UTC,73.4,Fahrenheit,47.6,millimeters,68.0,Jalandhar,2026-05-18 12:02:06,23.0,mm,47.6
SEN050,2026-03-29 12:16:36 IST,19.2°C,,45.0,MM,34.0,Moga,2026-03-29 12:16:36,19.2,mm,45.0
SEN005,,77.2,Fahrenheit,20.6,mm,69.0,Bathinda,,25.11,mm,20.6
SEN043,2026-01-17 18:36:05 IST,69.6,F,0.33,inches,68.0,Ferozepur,2026-01-17 18:36:05,20.89,in,8.382
SEN047,2026-05-08 21:19:07 UTC,72.3,F,25.2,mm,66.0,Kurukshetra,2026-05-09 02:49:07,22.39,mm,25.2
SEN023,,37.8°C,,,,66.0,Bathinda,,37.8,,
SEN018,2026-03-05 02:55:10 UTC,34.6°C,,0.88,inches,55.0,Sirsa,2026-03-05 08:25:10,34.6,in,22.352
SEN015,14/06/2026 07:08,22.2,C,22.9,mm,63.0,Muzaffarnagar,2026-06-14 07:08:00,22.2,mm,22.9
SEN034,28-Feb-2026 02:05:31,80.8,Fahrenheit,5.5,millimeters,93.0,Patiala,2026-02-28 02:05:31,27.11,mm,5.5
SEN042,2026-06-23 13:49:05 IST,32.9,Celsius,-7.9,mm,62.0,Fatehabad,2026-06-23 13:49:05,32.9,mm,
SEN018,2026-06-09 01:15:43 UTC,98.1,°F,33.8,MM,62.0,Sirsa,2026-06-09 06:45:43,36.72,mm,33.8
SEN038,2026-02-06 14:14:23 UTC,37.7,C,17.4,millimeters,69.0,Ambala,2026-02-06 19:44:23,37.7,mm,17.4
SEN007,2026-06-07 02:26:39 UTC,26.8°C,,1.9,MM,45.0,Ferozepur,2026-06-07 07:56:39,26.8,mm,1.9
