trip_id,mandi_id_clean,destination_warehouse,departure_time_clean,arrival_time_clean,transit_hours_final,distance_km,vehicle_no_clean,driver_id
TRP008511,MANDI032,WH-Central,2026-08-21 19:35:40,2026-08-22 05:35:40,10.0,537.5,RJ-77-BC-9405,DRV993
TRP002513,MANDI023,WH-East,2026-08-01 00:00:00,2026-08-01 18:56:00,18.933333333333334,744.3,PB-70-AB-6137,
TRP002724,MANDI017,WH-North,2026-07-23 21:34:14,2026-07-24 16:10:14,18.6,816.499747394496,HR-87-DF-6958,DRV421
TRP005949,MANDI045,WH-South,2026-07-17 22:28:17,,12.4,634.0,RJ-10-AB-5054,DRV110
TRP009554,MANDI036,Export-Terminal,2026-06-14 00:00:00,2026-06-15 06:45:00,30.75,603.5,RJ-53-AB-2464,DRV365
TRP008923,MANDI033,WH-North,2026-05-19 03:03:27,2026-05-19 18:21:27,15.3,746.1,RJ-80-BC-6101,DRV450
TRP001144,MANDI032,WH-South,2026-07-07 00:00:00,2026-07-08 04:36:26,28.607222222222223,940.5,,
TRP007156,MANDI057,WH-South,2026-01-13 07:16:57,2026-01-13 20:58:57,13.7,648.4,,
TRP007857,MANDI016,WH-North,2026-08-24 16:35:57,2026-08-25 05:47:57,13.2,654.3997975443456,HR-61-CD-8649,DRV555
TRP008626,MANDI055,WH-East,2026-09-03 16:45:44,2026-09-03 21:03:00,4.2877777777777775,199.7,DL-29-BC-6675,DRV629
TRP009591,MANDI032,WH-East,2026-07-02 17:27:11,2026-07-03 00:00:00,6.546944444444445,863.8,,DRV691
TRP004729,MANDI053,Export-Terminal,2026-06-18 17:57:25,2026-06-19 12:27:25,18.5,1064.5,UP-72-DF-5006,DRV851
TRP005495,MANDI007,Export-Terminal,2026-02-16 23:36:00,2026-02-17 11:54:00,12.3,690.9,RJ-34-CD-1336,DRV333
TRP005756,MANDI022,Export-Terminal,2026-08-22 20:24:02,2026-08-23 19:06:02,22.7,974.5,RJ-25-CD-4663,DRV648
TRP009618,MANDI038,WH-West,2026-08-08 05:22:12,2026-08-08 14:40:12,9.3,397.49987702304,PB-53-CD-2906,
TRP007231,MANDI004,WH-West,2026-03-20 05:37:17,,10.2,451.49986031673603,HR-38-AB-1605,DRV592
TRP003790,MANDI041,WH-West,2026-06-09 08:52:00,2026-06-10 02:22:00,17.5,746.9,PB-60-AB-1634,
TRP009825,MANDI055,WH-North,2026-04-13 04:43:21,2026-04-13 07:31:00,2.7941666666666665,117.89996352456961,UP-68-CD-2339,DRV680
TRP002221,MANDI028,WH-North,2026-07-25 18:47:05,2026-07-26 04:11:05,9.4,401.2,HR-43-DF-5812,DRV549
TRP005076,MANDI011,WH-Central,2026-01-17 18:19:00,,8.8,423.89986885551366,PB-30-CD-8389,DRV281
TRP002332,MANDI049,WH-South,2026-06-08 23:00:00,2026-06-09 18:36:55,19.615277777777777,1137.6,PB-69-CD-4248,DRV192
TRP005395,MANDI015,WH-Central,2026-07-26 04:24:00,2026-07-26 15:36:05,11.20138888888889,639.6,,DRV637
TRP008089,MANDI030,WH-West,2026-01-06 00:00:00,2026-01-07 05:46:43,29.77861111111111,611.9,RJ-88-CD-5783,DRV173
TRP009074,MANDI019,Export-Terminal,2026-07-05 00:00:00,2026-07-06 20:11:00,44.18333333333333,1139.4,HR-41-AB-5276,DRV442
TRP007091,MANDI022,WH-Central,2026-03-30 16:37:15,2026-03-31 03:19:15,10.7,486.8,PB-71-BC-7138,DRV881
TRP009710,MANDI054,WH-South,2026-03-15 21:12:02,2026-03-15 23:30:02,2.3,123.2,DL-11-AB-4629,DRV111
TRP004089,MANDI034,WH-East,2026-01-07 04:21:24,2026-01-08 02:03:24,21.7,,UP-86-CD-2123,DRV239
TRP001968,MANDI034,WH-South,2026-07-03 07:53:10,2026-07-03 17:23:10,9.5,520.8,HR-45-DF-3950,DRV262
TRP009352,MANDI046,WH-East,2026-02-11 01:37:00,2026-02-11 12:43:00,11.1,630.6,DL-25-AB-5293,DRV866
TRP009156,MANDI021,Export-Terminal,2026-02-18 19:42:04,,13.8,665.2,DL-70-BC-7801,DRV808
TRP006758,MANDI004,WH-North,2026-01-21 19:00:10,2026-01-22 17:06:10,22.1,1076.5,UP-46-BC-5893,DRV744
TRP009972,MANDI053,WH-West,2026-03-22 06:02:22,2026-03-22 18:26:00,12.393888888888888,588.5,DL-40-BC-3991,
TRP004366,MANDI038,WH-West,2026-04-22 10:56:40,,11.3,603.4,DL-89-DF-9606,DRV503
TRP007000,MANDI035,Export-Terminal,2026-04-18 22:14:00,2026-04-19 09:20:35,11.109722222222222,657.4,RJ-70-DF-2200,DRV778
TRP000424,MANDI015,WH-South,2026-03-11 00:00:00,2026-03-11 14:30:40,14.511111111111111,533.5,DL-39-CD-8855,DRV650
TRP000281,MANDI021,WH-East,2026-08-19 15:45:02,2026-08-20 04:57:02,13.2,554.2,HR-34-AB-8612,DRV965
TRP001905,MANDI016,WH-Central,2026-04-16 04:23:38,2026-04-16 21:29:00,17.089444444444446,733.3,UP-73-DF-4818,DRV849
TRP000596,MANDI049,Export-Terminal,2026-08-27 11:15:44,2026-08-28 08:57:00,21.68777777777778,965.7,PB-41-DF-5788,DRV181
TRP009849,MANDI032,WH-South,2026-01-05 15:46:00,2026-01-06 00:22:00,8.6,478.8,PB-63-BC-3494,DRV329
TRP003918,MANDI002,WH-West,2026-04-27 16:51:29,2026-04-28 16:03:00,23.191944444444445,1191.9,,DRV992
TRP006143,MANDI023,WH-Central,2026-01-17 04:06:40,2026-01-17 15:48:40,11.7,586.4,UP-93-DF-5191,DRV430
TRP005662,MANDI006,WH-North,2026-02-12 17:21:00,2026-02-13 01:03:00,7.7,328.5998983390465,RJ-79-BC-1841,DRV322
TRP005779,MANDI006,WH-East,2026-06-05 18:44:42,,9.5,556.3,HR-82-CD-7536,DRV208
TRP003619,MANDI019,WH-West,2026-07-22 20:36:57,2026-07-23 14:42:00,18.08416666666667,,RJ-49-BC-6645,DRV655
TRP006846,MANDI040,WH-West,2026-02-06 00:00:00,2026-02-06 16:46:00,16.766666666666666,647.1,PB-66-AB-1959,
TRP000840,MANDI026,WH-Central,2026-04-20 00:00:00,2026-04-21 00:00:00,24.0,770.1,PB-77-DF-5124,DRV539
TRP004597,MANDI050,WH-North,2026-08-12 19:50:49,2026-08-13 13:32:00,17.68638888888889,1018.5,UP-82-DF-6894,DRV205
TRP000142,MANDI019,WH-West,2026-01-07 18:47:19,2026-01-08 11:29:19,16.7,997.2,,DRV320
TRP002598,MANDI040,WH-South,2026-01-09 09:58:47,2026-01-09 21:22:00,11.386944444444444,548.8,PB-43-BC-8156,DRV454
TRP006702,MANDI054,WH-South,2026-05-11 00:00:00,2026-05-11 20:08:49,20.146944444444443,,DL-48-AB-2810,DRV529
TRP009917,MANDI016,Export-Terminal,2026-05-11 07:25:35,2026-05-11 00:00:00,,633.7,PB-94-CD-3871,DRV200
TRP001378,MANDI044,WH-South,2026-02-03 13:32:00,2026-02-04 11:38:00,22.1,1048.5996755883264,RJ-35-CD-4609,DRV451
TRP003675,MANDI055,WH-North,2026-03-05 08:53:13,2026-03-06 08:47:13,23.9,1292.4,DL-10-BC-3037,DRV801
TRP009123,MANDI020,WH-North,2026-06-13 17:41:00,2026-06-14 08:35:26,14.907222222222222,820.7,,DRV709
TRP006363,MANDI009,WH-Central,2026-06-24 18:00:00,,23.3,1354.0,HR-71-CD-7643,DRV724
TRP009735,MANDI032,WH-East,2026-09-07 07:06:47,2026-09-08 05:42:47,22.6,1317.6,,
TRP004742,MANDI023,WH-East,2026-06-29 00:00:00,2026-06-30 03:22:16,27.371111111111112,487.2,DL-48-AB-3390,DRV821
TRP003809,MANDI005,Export-Terminal,2026-06-21 10:22:00,2026-06-21 22:28:35,12.109722222222222,592.2,PB-24-AB-2683,DRV157
TRP001139,MANDI006,Export-Terminal,2026-04-30 20:43:24,2026-05-01 09:31:24,12.8,718.6,PB-67-DF-3553,
TRP002258,MANDI048,WH-North,2026-04-21 00:00:00,2026-04-22 09:23:00,33.38333333333333,1010.4,,DRV199
TRP007375,MANDI054,WH-West,2026-08-15 14:47:00,2026-08-16 06:23:00,15.6,919.9,HR-45-BC-4826,DRV549
TRP008351,MANDI024,WH-South,2026-05-30 01:40:15,2026-05-31 01:16:15,23.6,1108.0,UP-67-CD-2874,DRV513
TRP001788,MANDI054,Export-Terminal,2026-04-29 02:34:00,2026-04-29 17:58:24,15.406666666666666,849.9,UP-20-CD-1168,DRV195
TRP003939,MANDI013,WH-Central,2026-06-22 01:58:00,2026-06-22 18:34:00,16.6,927.5,UP-22-DF-6907,DRV385
TRP008372,MANDI034,Export-Terminal,2026-08-12 14:35:16,2026-08-13 00:11:00,9.595555555555556,387.7,RJ-41-AB-2546,DRV528
TRP004647,MANDI037,WH-Central,2026-07-06 20:25:00,2026-07-06 23:13:59,2.816388888888889,126.6,,DRV990
TRP007569,MANDI010,Export-Terminal,2026-05-24 07:26:51,2026-05-25 05:32:00,22.085833333333333,1209.1,UP-19-AB-6452,
TRP000460,MANDI053,Export-Terminal,2026-07-28 00:51:43,2026-07-28 17:03:43,16.2,833.8,RJ-10-CD-9031,DRV527
TRP006116,MANDI022,WH-East,2026-04-19 10:45:22,,,,RJ-88-AB-4087,DRV520
TRP009924,MANDI013,WH-South,2026-01-14 07:58:39,2026-01-15 03:16:00,19.289166666666667,952.3997053502977,HR-67-CD-5526,DRV437
TRP000949,MANDI017,WH-East,2026-07-15 21:54:31,2026-07-16 14:24:31,16.5,869.1,PB-94-DF-1872,DRV993
TRP003701,MANDI009,WH-North,2026-05-18 05:27:41,2026-05-18 19:57:00,14.488611111111112,668.0,DL-21-CD-1376,DRV274
TRP001337,MANDI037,WH-East,2026-03-26 03:16:00,,21.1,957.3,PB-53-CD-3817,DRV391
TRP006371,MANDI021,WH-East,2026-06-05 01:43:00,2026-06-05 12:37:00,10.9,634.1,UP-28-CD-3395,DRV804
TRP004629,MANDI037,WH-West,2026-04-22 21:54:00,2026-04-23 06:18:26,8.407222222222222,452.4,PB-74-DF-8269,DRV777
TRP007359,MANDI028,WH-Central,2026-03-27 04:51:10,2026-03-27 10:21:10,5.5,,DL-51-CD-4726,DRV640
TRP006287,MANDI007,WH-East,2026-08-07 05:43:46,2026-08-07 00:00:00,11.3,565.8,UP-99-DF-3299,DRV645
TRP005926,MANDI038,WH-West,2026-03-13 19:10:15,2026-03-14 11:22:15,16.2,861.3,PB-51-DF-6098,DRV959
TRP005935,MANDI028,WH-South,2026-05-23 17:24:11,2026-05-24 06:24:11,13.0,595.1,HR-64-BC-9088,
TRP006041,MANDI020,WH-North,2026-06-24 04:42:55,2026-06-25 02:12:55,21.5,1101.7,DL-24-BC-5632,DRV436
TRP000442,MANDI026,WH-North,2026-06-03 21:09:00,2026-06-04 07:45:11,10.603055555555555,566.1,DL-26-AB-3290,DRV425
TRP006660,MANDI020,WH-West,2026-06-07 09:08:04,2026-06-07 20:56:00,11.79888888888889,680.5,PB-79-AB-1509,DRV563
TRP001603,MANDI039,WH-South,2026-01-25 11:26:00,2026-01-26 06:02:00,18.6,786.9,DL-40-BC-2888,DRV126
TRP002239,MANDI024,WH-South,2026-08-13 20:32:08,2026-08-14 13:56:00,17.397777777777776,,DL-98-BC-8319,
TRP000640,MANDI025,WH-North,2026-05-09 00:00:00,2026-05-09 23:48:19,23.80527777777778,627.8,DL-51-DF-3142,DRV116
TRP003831,MANDI012,WH-West,2026-07-11 04:16:50,,8.9,509.2,RJ-97-AB-2557,DRV561
TRP009769,MANDI004,WH-Central,2026-03-30 18:22:17,2026-03-31 00:00:00,5.628611111111111,1140.3,,DRV417
TRP006145,MANDI026,WH-East,2026-07-12 02:09:20,2026-07-12 20:15:00,18.094444444444445,918.1,,
TRP004220,MANDI036,WH-North,2026-01-24 11:37:00,2026-01-25 11:19:20,23.705555555555556,1183.4,RJ-82-BC-1973,DRV499
TRP009416,MANDI053,WH-South,2026-01-03 11:05:09,2026-01-03 16:41:09,5.6,297.8,UP-45-BC-6576,
TRP006345,MANDI042,Export-Terminal,2026-02-02 15:56:24,2026-02-02 21:38:24,5.7,257.99992018099204,DL-96-DF-8341,DRV900
TRP002502,MANDI039,WH-North,2026-05-17 13:25:00,2026-05-18 00:00:00,10.583333333333334,836.1,DL-60-DF-6455,DRV226
TRP001959,MANDI003,WH-South,2026-03-04 10:45:25,2026-03-04 16:51:25,6.1,306.9,,DRV902
TRP001071,MANDI014,Export-Terminal,2026-05-20 16:57:58,2026-05-21 07:51:58,14.9,807.4,RJ-62-BC-2905,
TRP000156,MANDI033,WH-West,2026-01-28 00:00:00,2026-01-29 12:40:20,36.672222222222224,,UP-80-AB-9874,DRV694
TRP002296,MANDI014,Export-Terminal,2026-01-17 15:42:55,2026-01-17 00:00:00,6.8,394.7,DL-88-CD-1378,DRV187
TRP000936,MANDI040,WH-North,2026-03-08 01:19:00,2026-03-08 07:55:00,6.6,295.5,UP-38-AB-7845,DRV258
TRP004579,MANDI048,WH-North,2026-02-10 03:33:00,2026-02-10 11:45:05,8.20138888888889,418.7,RJ-23-BC-8148,DRV622
TRP001090,MANDI019,WH-West,2026-02-06 04:02:55,2026-02-06 08:20:55,4.3,222.5,DL-45-DF-6847,DRV163
TRP006050,MANDI004,WH-East,2026-01-14 03:51:26,2026-01-15 01:39:26,21.8,1222.6,UP-53-CD-7936,DRV646
TRP006416,MANDI002,Export-Terminal,2026-04-18 17:49:00,2026-04-19 11:37:00,17.8,874.8,RJ-64-DF-9575,DRV857
TRP002941,MANDI055,WH-North,2026-02-15 07:01:26,2026-02-16 00:31:00,17.49277777777778,1038.6,PB-23-DF-1944,DRV449
TRP000724,MANDI034,WH-Central,2026-05-11 02:33:00,2026-05-11 22:15:27,19.7075,1127.4,DL-89-CD-6246,DRV498
TRP004385,MANDI029,Export-Terminal,2026-03-20 08:53:54,,2.0,97.2999698977152,DL-53-AB-3363,
TRP000931,MANDI051,WH-Central,2026-01-31 07:26:00,2026-01-31 20:26:07,13.001944444444444,524.0,HR-65-BC-9112,DRV638
TRP002910,MANDI011,WH-East,2026-05-15 18:39:39,2026-05-16 18:21:39,23.7,1348.3,UP-58-DF-9859,DRV148
TRP001675,MANDI033,WH-South,2026-01-03 15:32:00,2026-01-04 00:02:42,8.511666666666667,,,DRV502
TRP006764,MANDI031,WH-South,2026-05-26 00:00:00,2026-05-27 11:58:15,35.97083333333333,1083.2,RJ-11-DF-8240,DRV305
TRP008723,MANDI017,Export-Terminal,2026-05-21 15:45:00,2026-05-21 21:21:00,5.6,,HR-97-CD-4011,
TRP006417,MANDI046,WH-North,2026-02-04 00:00:00,2026-02-04 06:32:31,6.541944444444445,198.9,PB-67-DF-2498,
TRP000896,MANDI010,WH-West,2026-07-10 14:13:32,,,1297.5,RJ-53-AB-3264,
TRP003248,MANDI037,WH-Central,2026-06-02 13:30:15,2026-06-03 03:24:15,13.9,,UP-59-DF-4329,
TRP002327,MANDI050,Export-Terminal,2026-02-13 09:57:00,2026-02-13 16:15:00,6.3,312.8,HR-69-DF-7171,DRV883
TRP007097,MANDI021,WH-North,2026-01-10 00:44:17,2026-01-10 10:50:00,10.095277777777778,542.4,DL-42-AB-2548,DRV288
TRP008938,MANDI025,WH-West,2026-04-07 14:37:00,2026-04-08 14:07:37,23.510277777777777,1128.4,,
TRP008215,MANDI033,WH-Central,2026-04-07 06:51:55,2026-04-07 20:39:00,13.784722222222221,688.3,RJ-32-CD-3906,DRV803
TRP005039,MANDI048,WH-South,2026-03-31 23:34:12,2026-04-01 21:40:00,22.096666666666668,1091.8,PB-81-BC-3014,DRV929
TRP006451,MANDI011,WH-Central,2026-03-10 22:15:57,2026-03-11 21:15:57,23.0,1288.199601461837,HR-66-AB-6327,DRV697
TRP004137,MANDI039,WH-North,2026-02-10 10:49:00,2026-02-10 17:43:49,6.913611111111111,333.6,RJ-26-CD-6626,DRV505
TRP009619,MANDI036,Export-Terminal,2026-07-20 08:22:00,,6.3,312.9,HR-95-CD-4533,DRV530
TRP001716,MANDI009,WH-South,2026-04-28 01:47:25,,7.9,345.79989301777925,PB-56-CD-6625,DRV150
TRP001699,MANDI020,Export-Terminal,2026-07-01 03:26:00,2026-07-01 10:38:08,7.202222222222222,295.09990870314243,DL-49-CD-1728,DRV921
TRP008557,MANDI056,WH-Central,2026-05-05 17:25:00,2026-05-06 12:49:00,19.4,1135.7,UP-79-AB-8819,DRV718
TRP003832,MANDI027,WH-Central,2026-09-07 10:25:00,2026-09-07 17:07:00,6.7,274.39991510722564,UP-29-CD-4015,DRV297
TRP006300,MANDI011,WH-North,2026-01-01 00:00:00,2026-01-01 12:47:15,12.7875,189.2,UP-72-DF-8300,DRV746
TRP003349,MANDI032,WH-Central,2026-06-18 00:00:00,2026-06-18 18:14:35,18.243055555555557,439.5,UP-67-BC-9180,DRV694
TRP009898,MANDI056,WH-North,2026-01-22 01:08:00,2026-01-22 09:56:13,8.803611111111111,448.0,,
TRP000986,MANDI004,WH-West,2026-06-13 12:51:38,,,745.4,DL-62-DF-2582,DRV819
TRP001822,MANDI029,Export-Terminal,2026-04-14 04:25:00,2026-04-14 22:01:13,17.60361111111111,864.4,HR-18-CD-5207,DRV387
TRP004572,MANDI044,WH-East,2026-07-03 09:08:00,2026-07-03 13:50:45,4.7125,220.9,UP-94-CD-3990,DRV934
TRP000588,MANDI025,WH-North,2026-07-01 02:39:00,2026-07-01 12:21:00,9.7,529.2,DL-27-BC-5514,DRV731
TRP005078,MANDI030,Export-Terminal,2026-03-21 20:20:49,2026-03-22 12:44:00,16.386388888888888,696.6,,DRV531
TRP005346,MANDI007,WH-Central,2026-04-10 00:14:28,2026-04-10 15:02:00,14.792222222222222,717.3997780536577,,DRV582
TRP008657,MANDI027,WH-Central,2026-04-29 11:00:00,,9.8,553.7,PB-77-DF-1692,DRV451
TRP009902,MANDI027,WH-East,2026-08-14 17:23:23,2026-08-15 14:47:00,21.39361111111111,1058.7,UP-33-CD-6707,DRV842
TRP005484,MANDI053,WH-South,2026-05-18 04:48:40,2026-05-18 00:00:00,9.6,523.999837886976,HR-51-BC-8265,DRV448
TRP002991,MANDI041,WH-South,2026-05-10 10:19:29,2026-05-10 23:37:29,13.3,790.4997554382721,UP-25-BC-3899,DRV794
TRP009651,MANDI029,WH-West,2026-04-02 09:41:49,2026-04-02 22:23:49,12.7,526.1,HR-69-AB-6370,DRV231
TRP005515,MANDI026,Export-Terminal,2026-01-25 18:55:00,2026-01-25 22:55:00,4.0,238.7,UP-99-AB-5334,DRV704
TRP008253,MANDI003,Export-Terminal,2026-04-07 00:00:00,2026-04-07 21:50:00,21.833333333333332,773.3997607286016,DL-80-BC-8468,DRV585
TRP007740,MANDI037,Export-Terminal,2026-04-23 20:40:22,2026-04-24 15:28:22,18.8,1074.5,PB-92-DF-6217,DRV536
TRP008218,MANDI043,WH-Central,2026-07-14 00:00:00,2026-07-14 18:34:41,18.578055555555554,898.8,RJ-43-CD-1420,DRV818
TRP009229,MANDI051,WH-North,2026-09-04 04:43:37,2026-09-04 23:31:37,18.8,,RJ-44-AB-5367,DRV580
TRP005554,MANDI057,WH-North,2026-05-15 16:33:45,2026-05-16 11:27:45,18.9,834.5,RJ-66-BC-7867,DRV866
TRP003558,MANDI002,Export-Terminal,2026-05-23 00:00:00,,17.9,1052.5,DL-17-CD-9018,DRV453
TRP001396,MANDI018,WH-North,2026-07-26 22:11:29,2026-07-27 08:53:29,10.7,481.3,,
TRP000265,MANDI019,WH-South,2026-02-06 00:00:00,2026-02-07 00:10:00,24.166666666666668,1184.5,HR-66-DF-6760,DRV286
TRP007645,MANDI049,WH-South,2026-05-27 02:23:24,2026-05-27 08:59:00,6.593333333333334,390.99987903398403,HR-77-AB-7544,DRV363
TRP003548,MANDI030,WH-East,2026-07-10 10:47:13,2026-07-10 13:53:13,3.1,182.7,,
TRP006845,MANDI052,WH-South,2026-05-11 09:29:20,2026-05-12 07:41:00,22.194444444444443,1168.9,RJ-60-BC-2314,DRV566
TRP009145,MANDI028,WH-East,2026-04-06 08:29:00,,4.4,243.5,RJ-62-AB-6722,DRV337
TRP006789,MANDI042,WH-South,2026-05-06 13:44:15,2026-05-06 22:26:00,8.695833333333333,464.3,PB-97-AB-3029,DRV784
TRP003070,MANDI038,WH-West,2026-06-28 04:55:10,,6.1,280.0,HR-62-CD-1123,DRV634
TRP007550,MANDI012,Export-Terminal,2026-04-14 16:45:06,2026-04-15 00:00:00,7.248333333333333,593.9,HR-88-BC-9617,DRV323
TRP008857,MANDI043,WH-West,2026-02-13 04:22:57,2026-02-13 13:16:57,8.9,447.0998616779905,PB-99-AB-7665,DRV591
TRP005026,MANDI041,WH-South,2026-07-18 00:00:00,2026-07-19 07:43:00,31.716666666666665,849.7,UP-86-CD-6640,DRV680
TRP008731,MANDI026,WH-North,2026-03-31 00:04:04,2026-03-31 16:34:04,16.5,844.6,PB-54-CD-3177,
TRP003865,MANDI056,WH-Central,2026-04-22 10:41:00,2026-04-22 22:53:36,12.21,514.0,PB-90-AB-6381,DRV403
TRP009808,MANDI007,WH-West,2026-05-26 00:00:00,2026-05-26 08:48:27,8.8075,319.99990099968,,DRV262
TRP002401,MANDI049,WH-West,2026-06-16 08:49:00,2026-06-16 22:49:25,14.006944444444445,743.7,HR-98-BC-2964,DRV600
TRP006275,MANDI011,WH-North,2026-05-10 05:23:57,2026-05-10 08:05:00,2.6841666666666666,,,DRV462
TRP009136,MANDI016,WH-South,2026-08-15 06:31:43,2026-08-16 05:19:00,22.788055555555555,,HR-74-CD-9265,
TRP003712,MANDI056,WH-South,2026-01-13 20:21:00,2026-01-14 06:45:00,10.4,552.3,DL-12-AB-3765,DRV191
TRP000247,MANDI039,WH-North,2026-05-28 00:52:48,,5.3,296.7,RJ-94-CD-3167,DRV176
TRP001595,MANDI041,WH-Central,2026-08-01 12:25:34,2026-08-01 16:07:00,3.6905555555555556,186.9,DL-34-AB-1685,DRV666
TRP001530,MANDI036,WH-West,2026-03-28 00:00:00,2026-03-28 22:43:12,22.72,1101.8,UP-35-AB-1825,
TRP008556,MANDI008,WH-East,2026-08-22 23:08:00,2026-08-23 22:26:00,23.3,1095.7,DL-82-AB-6919,DRV564
TRP000924,MANDI047,WH-South,2026-06-21 05:52:30,2026-06-22 04:28:00,22.591666666666665,1009.4996876849281,HR-32-DF-4450,DRV404
TRP009064,MANDI048,WH-Central,2026-06-18 14:11:00,2026-06-19 09:59:53,19.814722222222223,843.1,HR-17-CD-3638,DRV203
TRP007330,MANDI049,WH-North,2026-06-22 12:07:54,2026-06-23 04:13:54,16.1,961.6,UP-81-BC-6694,
TRP004365,MANDI043,Export-Terminal,2026-07-04 19:58:00,2026-07-05 03:28:00,7.5,382.3,,DRV766
TRP000670,MANDI038,WH-South,2026-08-21 04:54:14,2026-08-22 00:48:14,19.9,1016.4,,DRV325
TRP003605,MANDI049,Export-Terminal,2026-04-30 10:06:22,2026-05-01 04:36:22,18.5,,PB-12-CD-1878,DRV212
TRP005109,MANDI006,WH-North,2026-03-08 04:17:36,2026-03-08 17:17:00,12.99,673.1,UP-67-AB-2942,DRV650
TRP001911,MANDI020,WH-South,2026-06-29 16:38:00,,,812.1997487248129,RJ-21-CD-4224,DRV880
TRP007277,MANDI014,WH-Central,2026-04-06 10:30:15,2026-04-06 15:12:00,4.695833333333334,219.5,RJ-74-BC-3090,DRV653
TRP008678,MANDI025,WH-North,2026-07-23 00:00:00,,11.2,,RJ-98-AB-1552,DRV923
TRP005249,MANDI035,WH-South,2026-07-30 10:30:25,2026-07-31 00:42:25,14.2,774.5,PB-94-DF-2173,DRV808
TRP007184,MANDI009,WH-Central,2026-06-27 01:39:45,2026-06-28 00:39:00,22.9875,992.8,UP-25-DF-9432,DRV913
TRP003959,MANDI043,WH-West,2026-03-09 09:22:31,2026-03-09 18:34:00,9.19138888888889,496.9,,DRV653
TRP006958,MANDI029,WH-East,2026-01-24 00:00:00,2026-01-24 17:22:00,17.366666666666667,545.7,,
TRP006027,MANDI021,WH-North,2026-07-19 08:36:02,2026-07-19 17:42:02,9.1,492.6,DL-93-DF-7357,
TRP005644,MANDI016,WH-Central,2026-08-16 16:56:03,2026-08-17 11:02:00,18.099166666666665,952.8,HR-75-DF-3301,DRV130
TRP002697,MANDI048,Export-Terminal,2026-06-12 12:30:14,2026-06-12 17:48:14,5.3,258.1,,DRV687
TRP002592,MANDI041,WH-West,2026-01-21 01:42:00,2026-01-21 22:30:34,20.809444444444445,999.5,UP-55-CD-4291,DRV853
TRP005907,MANDI051,Export-Terminal,2026-01-06 09:02:00,2026-01-07 03:44:01,18.700277777777778,1032.8,HR-92-BC-9491,
TRP001782,MANDI027,WH-West,2026-06-18 22:07:47,2026-06-19 09:37:47,11.5,681.8,DL-99-BC-1593,DRV615
TRP006510,MANDI033,WH-South,2026-06-29 13:38:00,2026-06-30 01:02:11,11.403055555555556,483.9,DL-55-DF-3738,DRV335
TRP003014,MANDI035,WH-East,2026-01-20 18:03:12,2026-01-21 03:39:12,9.6,546.699830864141,DL-50-DF-4669,DRV341
TRP007134,MANDI033,Export-Terminal,2026-08-03 20:19:38,2026-08-04 03:43:00,7.389444444444444,412.69987232052483,HR-26-AB-2059,
TRP002308,MANDI040,WH-South,2026-04-01 17:19:52,2026-04-02 01:55:52,8.6,480.19985143764484,UP-75-CD-4246,DRV755
TRP007918,MANDI026,WH-South,2026-03-30 14:04:12,2026-03-30 19:04:12,5.0,245.9,DL-12-CD-3343,DRV238
TRP003691,MANDI006,WH-Central,2026-06-04 05:09:37,2026-06-05 03:15:37,22.1,967.6,,DRV712
TRP000688,MANDI033,WH-Central,2026-05-03 11:14:00,2026-05-04 06:50:21,19.605833333333333,1026.0,,DRV686
TRP006012,MANDI029,Export-Terminal,2026-02-10 14:23:00,,5.4,230.9,RJ-49-AB-1769,DRV340
TRP007072,MANDI045,WH-West,2026-03-28 03:16:00,2026-03-28 11:34:00,8.3,454.5,PB-97-DF-9665,DRV912
TRP000613,MANDI042,WH-West,2026-05-17 09:41:00,2026-05-18 03:11:15,17.504166666666666,913.5,PB-14-CD-4627,DRV219
TRP009639,MANDI047,WH-Central,2026-03-03 18:31:06,2026-03-04 04:01:06,9.5,453.99985954329605,HR-92-AB-9297,DRV697
TRP007168,MANDI022,WH-South,2026-06-09 00:00:00,2026-06-09 20:16:14,20.270555555555557,219.8,PB-75-AB-2680,DRV286
TRP008248,MANDI029,WH-South,2026-03-19 22:46:00,2026-03-20 08:34:43,9.811944444444444,465.7,RJ-97-CD-9201,DRV512
TRP003201,MANDI033,WH-West,2026-01-11 18:09:42,2026-01-12 00:00:00,5.838333333333333,909.0,HR-57-BC-4902,DRV688
TRP002268,MANDI035,WH-West,2026-03-01 06:14:00,2026-03-01 09:02:00,2.8,,PB-50-BC-3128,DRV795
TRP006630,MANDI032,WH-South,2026-04-10 12:16:32,2026-04-10 19:58:32,7.7,380.0,PB-39-CD-8912,DRV485
TRP004136,MANDI046,WH-Central,2026-04-01 14:42:59,2026-04-02 00:00:00,9.283611111111112,629.9,RJ-42-BC-6113,DRV849
TRP001899,MANDI039,WH-Central,2026-08-19 21:09:04,2026-08-20 07:09:00,9.998888888888889,596.3,DL-69-DF-5630,DRV381
TRP009911,MANDI026,Export-Terminal,2026-07-23 08:45:15,2026-07-23 16:57:00,8.195833333333333,451.4,HR-62-BC-4480,DRV220
TRP000283,MANDI005,WH-North,2026-06-27 16:30:00,,3.0,173.1,UP-19-BC-9101,
TRP000259,MANDI048,WH-South,2026-05-24 03:42:37,,,1099.9,RJ-91-DF-8270,DRV196
TRP002925,MANDI052,WH-South,2026-03-26 00:00:00,2026-03-27 02:08:00,26.133333333333333,136.7,PB-41-DF-9118,DRV659
