arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count,unit_standardized,arrival_quantity_qtl
ARR0006624,2026-07-12,MANDI047,Maize,Hybrid,-291.98,KG,85.0,kg,
ARR0009307,2026-05-11,MANDI050,Maize,Hybrid,44248.0,kg,78.0,kg,442.48
ARR0023723,2026-08-09,MANDI039,Rice,,26.006,Tonnes,,tonnes,260.06
ARR0008491,2026-02-17,MANDI046,Cotton,Local,38884.0,KG,12.0,kg,388.84000000000003
ARR0009868,2026-01-22,MANDI033,Mustard,,176.29 qtl,,40.0,qtl,176.29
ARR0002736,2026-05-02,MANDI026,Sugarcane,Local,39.644,Tonnes,61.0,tonnes,396.44
ARR0005670,2026-02-16,MANDI029,Maize,Local,45733.0,kg,,kg,457.33
ARR0012032,2026-07-13,MANDI046,Sugarcane,Hybrid,121.61,Quintals,85.0,quintals,121.61
ARR0024458,2026-02-27,MANDI057,Sugarcane,Local,282.22 qtl,,136.0,qtl,282.22
ARR0002379,2026-02-24,MANDI039,Sugarcane,Hybrid,43335.0,KGS,47.0,kgs,433.35
ARR0015624,2026-01-31,MANDI021,Sugarcane,Pusa-1121,495.58 qtl,,68.0,qtl,495.58
ARR0004173,2026-02-22,MANDI048,Wheat,Premium,232.2,Q,18.0,q,232.2
ARR0012392,2026-03-29,MANDI051,Maize,Premium,352.48 qtl,,69.0,qtl,352.48
ARR0012743,2026-04-22,MANDI017,Sugarcane,Premium,24407.0,KGS,141.0,kgs,244.07
ARR0016104,2026-07-17,MANDI037,Wheat,PBW-343,17.241,T,,t,172.41
ARR0021059,2026-09-01,MANDI005,Mustard,Pusa-1121,46.481,Tonnes,98.0,tonnes,464.81
ARR0014011,2026-04-05,MANDI015,Mustard,Pusa-1121,"16,789.0 KG",,7.0,kg,167.89000000000001
ARR0000366,2026-08-05,MANDI008,Maize,Pusa-1121,17863.0,Kgs,49.0,kgs,178.63
ARR0002104,2026-02-02,MANDI028,Maize,Local,8051.000000000001,kg,,kg,80.51
ARR0020144,2026-04-21,MANDI041,Rice,Hybrid,466.65 qtl,,59.0,qtl,466.65
ARR0000690,2026-07-26,MANDI053,Cotton,HD-2967,351.4 qtl,,118.0,qtl,351.4
ARR0018222,2026-05-27,MANDI021,Wheat,PBW-343,33.045,Tonnes,78.0,tonnes,330.45000000000005
ARR0023129,2026-08-08,MANDI024,Mustard,Premium,1280.0,Kgs,24.0,kgs,12.8
ARR0019260,2026-07-21,MANDI030,Rice,Hybrid,"36,835.0 KG",,80.0,kg,368.35
ARR0009733,2026-01-10,MANDI024,Rice,Hybrid,428.69,Quintals,66.0,quintals,428.69
ARR0005711,2026-05-18,MANDI033,Rice,Pusa-1121,159.55,Qtl,26.0,qtl,159.55
ARR0016035,2026-05-29,MANDI042,Wheat,Hybrid,142.81,Q,94.0,q,142.81
ARR0020885,2026-01-28,MANDI039,Sugarcane,Pusa-1121,416.98,Qtl,130.0,qtl,416.98
ARR0015229,2026-07-04,MANDI050,Rice,Hybrid,6.128,T,,t,61.28
ARR0001094,2026-08-01,MANDI047,Mustard,HD-2967,496.41,qtl,60.0,qtl,496.41
ARR0018966,2026-02-24,MANDI022,Wheat,Local,402.07,qtl,82.0,qtl,402.07
ARR0015900,2026-09-06,MANDI037,Sugarcane,PBW-343,47.388999999999996,MT,44.0,mt,473.89
ARR0016545,2026-06-19,MANDI010,Rice,,99.75 qtl,,62.0,qtl,99.75
ARR0000204,2026-07-10,MANDI047,Sugarcane,HD-2967,31.988,MT,76.0,mt,319.88
ARR0020325,2026-06-25,MANDI019,Wheat,PBW-343,155.29,Q,41.0,q,155.29
ARR0023051,2026-06-04,MANDI057,Cotton,Pusa-1121,32.214,MT,143.0,mt,322.14
ARR0024389,2026-03-13,MANDI011,Cotton,PBW-343,22618.0,Kgs,,kgs,226.18
ARR0004934,2026-01-24,MANDI053,Sugarcane,,252.55 qtl,,60.0,qtl,252.55
ARR0010007,2026-07-21,MANDI032,Cotton,Pusa-1121,214.98,Qtl,121.0,qtl,214.98
ARR0001231,2026-02-28,MANDI011,Cotton,HD-2967,426.79 qtl,,139.0,qtl,426.79
ARR0015797,2026-07-07,MANDI051,Cotton,Hybrid,-333.65,Qtl,57.0,qtl,
ARR0019431,2026-04-12,MANDI006,Sugarcane,Premium,18450.0,KGS,5.0,kgs,184.5
ARR0019300,2026-02-15,MANDI012,Mustard,,21887.0,Kilo,120.0,kilo,218.87
ARR0024571,2026-03-31,MANDI017,Wheat,,"45,884.0 KG",,17.0,kg,458.84000000000003
ARR0023022,2026-04-04,MANDI004,Mustard,,7161.0,Kgs,40.0,kgs,71.61
ARR0021946,2026-02-18,MANDI040,Cotton,Local,469.67,Qtl,43.0,qtl,469.67
ARR0004252,2026-06-29,MANDI011,Wheat,,34.966,tonnes,149.0,tonnes,349.66
ARR0015021,2026-01-25,MANDI004,Wheat,Hybrid,193.32,Qtl,,qtl,193.32
ARR0013441,2026-01-31,MANDI025,Cotton,PBW-343,364.45,Quintals,147.0,quintals,364.45
ARR0012227,2026-07-15,MANDI006,Mustard,PBW-343,33.735,MT,30.0,mt,337.35
ARR0019110,2026-02-28,MANDI008,Wheat,Pusa-1121,460.99 qtl,,77.0,qtl,460.99
ARR0020675,2026-06-13,MANDI003,Cotton,PBW-343,116.32,Qtl,67.0,qtl,116.32
ARR0004335,2026-05-27,MANDI031,Maize,HD-2967,13.596,T,92.0,t,135.96
ARR0010745,2026-08-19,MANDI039,Maize,Hybrid,31.27,Tonnes,46.0,tonnes,312.7
ARR0016768,2026-04-10,MANDI010,Wheat,HD-2967,20623.0,Kgs,109.0,kgs,206.23000000000002
ARR0013681,2026-03-06,MANDI029,Rice,PBW-343,439.23 qtl,,8.0,qtl,439.23
ARR0007486,2026-02-23,MANDI004,Wheat,Pusa-1121,47630.0,kg,117.0,kg,476.3
ARR0012946,2026-03-19,MANDI032,Maize,Pusa-1121,89.9 qtl,,127.0,qtl,89.9
ARR0004887,2026-01-19,MANDI015,Cotton,Hybrid,188.15,quintal,91.0,quintal,188.15
ARR0000858,2026-07-26,MANDI027,Maize,HD-2967,"14,013.0 KG",,18.0,kg,140.13
ARR0016755,2026-07-25,MANDI041,Cotton,Local,98.83 qtl,,37.0,qtl,98.83
ARR0006540,2026-06-05,MANDI057,Cotton,HD-2967,11.123999999999999,tonnes,28.0,tonnes,111.23999999999998
ARR0018946,2026-01-12,MANDI054,Wheat,HD-2967,48122.0,KGS,10.0,kgs,481.22
ARR0020186,2026-05-14,MANDI034,Mustard,HD-2967,49687.0,KGS,99.0,kgs,496.87
ARR0021258,2026-07-21,MANDI007,Cotton,Local,271.86,Quintals,61.0,quintals,271.86
ARR0012683,2026-05-17,MANDI012,Sugarcane,Hybrid,9.7,T,82.0,t,97.0
ARR0010540,2026-06-07,MANDI006,Mustard,Hybrid,36403.0,kg,,kg,364.03000000000003
ARR0008842,2026-03-24,MANDI006,Sugarcane,Premium,271.24,qtl,48.0,qtl,271.24
ARR0006860,2026-09-04,MANDI039,Sugarcane,,23947.0,KG,32.0,kg,239.47
ARR0010974,2026-09-04,MANDI051,Cotton,HD-2967,30.927,tonnes,137.0,tonnes,309.27
ARR0021309,2026-02-16,MANDI001,Wheat,Premium,-255.85,Qtl,,qtl,
ARR0010626,2026-02-15,MANDI005,Maize,Premium,162.72,Q,,q,162.72
ARR0000955,2026-08-19,MANDI009,Wheat,,7.925,MT,110.0,mt,79.25
ARR0007405,2026-07-27,MANDI021,Maize,HD-2967,102.16,qtl,44.0,qtl,102.16
ARR0005945,2026-01-27,MANDI036,Maize,Local,44224.0,Kgs,35.0,kgs,442.24
ARR0017000,2026-06-16,MANDI047,Wheat,HD-2967,25100.0,Kgs,110.0,kgs,251.0
ARR0018960,2026-07-30,MANDI022,Sugarcane,Local,307.11,Qtl,,qtl,307.11
ARR0000054,2026-06-28,MANDI007,Mustard,Premium,14.6 qtl,,81.0,qtl,14.6
ARR0006411,2026-05-25,MANDI048,Wheat,Hybrid,303.11,Quintals,39.0,quintals,303.11
ARR0019725,2026-09-07,MANDI013,Wheat,Local,"16,714.0 KG",,24.0,kg,167.14000000000001
ARR0003517,2026-01-20,MANDI001,Maize,,49263.0,kg,81.0,kg,492.63
ARR0019276,2026-05-28,MANDI032,Wheat,Hybrid,203.78 qtl,,25.0,qtl,203.78
ARR0020030,2026-06-07,MANDI007,Mustard,Hybrid,5137.0,Kgs,20.0,kgs,51.370000000000005
ARR0011749,2026-08-28,MANDI045,Rice,HD-2967,20.871000000000002,T,47.0,t,208.71000000000004
ARR0000490,2026-01-18,MANDI030,Rice,HD-2967,174.4,qtl,15.0,qtl,174.4
ARR0013146,2026-02-13,MANDI022,Sugarcane,Local,108.52,qtl,,qtl,108.52
ARR0015936,2026-06-12,MANDI039,Maize,PBW-343,458.78,qtl,42.0,qtl,458.78
ARR0018197,2026-02-20,MANDI009,Sugarcane,HD-2967,224.51 qtl,,112.0,qtl,224.51
ARR0023241,2026-05-26,MANDI049,Sugarcane,,453.82,Qtl,50.0,qtl,453.82
ARR0017375,2026-01-17,MANDI054,Mustard,PBW-343,43.422000000000004,Tonnes,72.0,tonnes,434.22
ARR0022636,2026-03-26,MANDI048,Sugarcane,Local,-357.34,Qtl,89.0,qtl,
ARR0011706,2026-02-16,MANDI010,Sugarcane,Premium,41778.0,kg,103.0,kg,417.78000000000003
ARR0002973,2026-05-16,MANDI050,Maize,Pusa-1121,38.032,T,110.0,t,380.31999999999994
ARR0023782,2026-05-28,MANDI027,Wheat,,248.69,quintal,25.0,quintal,248.69
ARR0002943,2026-08-03,MANDI051,Sugarcane,PBW-343,"29,251.0 KG",,137.0,kg,292.51
ARR0003164,2026-02-20,MANDI050,Cotton,Hybrid,376.44,Qtl,109.0,qtl,376.44
ARR0002619,2026-04-21,MANDI044,Cotton,Hybrid,43738.0,kg,8.0,kg,437.38
ARR0019997,2026-01-03,MANDI032,Maize,,78.1,qtl,33.0,qtl,78.1
ARR0008236,2026-03-30,MANDI021,Maize,,377.1,quintal,100.0,quintal,377.1
ARR0011619,2026-07-05,MANDI036,Maize,Local,228.13,qtl,91.0,qtl,228.13
ARR0020177,2026-06-15,MANDI022,Maize,Premium,30.927999999999997,tonnes,16.0,tonnes,309.28
ARR0011764,2026-04-28,MANDI013,Cotton,Hybrid,25049.0,Kgs,107.0,kgs,250.49
ARR0011578,2026-08-23,MANDI030,Sugarcane,Premium,350.51,Qtl,147.0,qtl,350.51
ARR0002855,2026-03-26,MANDI038,Cotton,PBW-343,12.907,tonnes,137.0,tonnes,129.07
ARR0003440,2026-09-06,MANDI024,Cotton,,37.876,tonnes,,tonnes,378.76
ARR0001893,2026-07-04,MANDI004,Sugarcane,,294.86 qtl,,45.0,qtl,294.86
ARR0024898,2026-05-01,MANDI033,Rice,Local,"14,677.000000000002 KG",,,kg,146.77
ARR0015769,2026-02-21,MANDI046,Maize,Local,299.47,quintal,24.0,quintal,299.47
ARR0013007,2026-08-31,MANDI005,Rice,Pusa-1121,35.797000000000004,T,25.0,t,357.97
ARR0011768,2026-02-05,MANDI040,Mustard,Premium,49234.0,Kgs,125.0,kgs,492.34000000000003
ARR0017890,2026-08-23,MANDI034,Mustard,Premium,36459.0,Kilo,127.0,kilo,364.59000000000003
ARR0000671,2026-05-04,MANDI041,Cotton,PBW-343,2211.0,Kgs,25.0,kgs,22.11
ARR0015241,2026-01-02,MANDI039,Mustard,Hybrid,38484.0,Kgs,54.0,kgs,384.84000000000003
ARR0014897,2026-07-01,MANDI038,Cotton,Pusa-1121,21.034,MT,127.0,mt,210.33999999999997
ARR0009472,2026-04-12,MANDI052,Cotton,Pusa-1121,30481.0,KG,38.0,kg,304.81
ARR0022498,2026-04-15,MANDI024,Sugarcane,Premium,"25,866.000000000004 KG",,,kg,258.66
ARR0000898,2026-02-13,MANDI030,Cotton,Hybrid,-469.09,Qtl,89.0,qtl,
ARR0003307,2026-03-21,MANDI031,Sugarcane,HD-2967,2.051,Tonnes,65.0,tonnes,20.51
ARR0008027,2026-04-04,MANDI025,Wheat,HD-2967,-440.53,Qtl,21.0,qtl,
ARR0010859,2026-06-06,MANDI006,Maize,,147.76,quintal,117.0,quintal,147.76
ARR0002891,2026-08-23,MANDI034,Cotton,Pusa-1121,476.4,Q,97.0,q,476.4
ARR0014395,2026-06-23,MANDI057,Cotton,HD-2967,45969.0,KG,,kg,459.69
ARR0021613,2026-06-01,MANDI028,Cotton,Hybrid,10.729000000000001,Tonnes,,tonnes,107.29
ARR0008398,2026-02-17,MANDI046,Maize,HD-2967,43347.0,Kilo,32.0,kilo,433.47
ARR0014006,2026-03-20,MANDI018,Cotton,PBW-343,-123.93,Qtl,58.0,qtl,
ARR0016387,2026-07-11,MANDI029,Mustard,Local,16.85,qtl,118.0,qtl,16.85
ARR0014163,2026-05-19,MANDI006,Sugarcane,Premium,-178.96,KG,119.0,kg,
ARR0011997,2026-09-05,MANDI001,Sugarcane,Premium,37.717,Tonnes,54.0,tonnes,377.16999999999996
ARR0000635,2026-07-11,MANDI012,Sugarcane,HD-2967,198.67,Qtl,9.0,qtl,198.67
ARR0012509,2026-05-11,MANDI029,Sugarcane,HD-2967,247.98,Quintals,63.0,quintals,247.98
ARR0016916,2026-02-03,MANDI011,Mustard,,365.25 qtl,,53.0,qtl,365.25
ARR0023994,2026-04-14,MANDI001,Rice,Premium,42.421,T,108.0,t,424.21
ARR0006477,2026-03-19,MANDI046,Sugarcane,HD-2967,480.76,Q,95.0,q,480.76
ARR0015170,2026-04-07,MANDI037,Sugarcane,Pusa-1121,176.4 qtl,,28.0,qtl,176.4
ARR0004178,2026-02-27,MANDI032,Rice,Hybrid,58.39,Quintals,28.0,quintals,58.39
ARR0023749,2026-09-09,MANDI016,Mustard,Local,48.79,Tonnes,66.0,tonnes,487.9
ARR0011065,2026-01-15,MANDI001,Sugarcane,Local,47.997,T,62.0,t,479.97
ARR0019791,2026-06-19,MANDI008,Mustard,PBW-343,60.42,quintal,16.0,quintal,60.42
ARR0010532,2026-05-10,MANDI021,Maize,Pusa-1121,26911.0,KGS,80.0,kgs,269.11
ARR0005992,2026-08-09,MANDI012,Mustard,Premium,46.28,Quintals,78.0,quintals,46.28
ARR0021979,2026-04-07,MANDI049,Maize,Local,32339.999999999996,kg,63.0,kg,323.4
ARR0018950,2026-04-28,MANDI056,Mustard,Pusa-1121,13824.0,Kgs,109.0,kgs,138.24
ARR0002582,2026-06-03,MANDI042,Rice,Local,40.45,qtl,47.0,qtl,40.45
ARR0023563,2026-09-08,MANDI037,Sugarcane,Premium,35784.0,Kilo,104.0,kilo,357.84000000000003
ARR0012000,2026-03-16,MANDI050,Maize,Pusa-1121,"22,858.0 KG",,106.0,kg,228.58
ARR0008386,2026-04-20,MANDI009,Cotton,Pusa-1121,85.18 qtl,,130.0,qtl,85.18
ARR0018992,2026-04-02,MANDI003,Maize,PBW-343,299.44,Qtl,113.0,qtl,299.44
ARR0010675,2026-01-17,MANDI010,Mustard,HD-2967,10847.0,KG,43.0,kg,108.47
ARR0009448,2026-02-11,MANDI004,Maize,,188.65 qtl,,150.0,qtl,188.65
ARR0002105,2026-03-27,MANDI022,Wheat,Premium,260.89,quintal,122.0,quintal,260.89
ARR0024782,2026-01-07,MANDI022,Wheat,HD-2967,21.71,Quintals,,quintals,21.71
ARR0003765,2026-05-27,MANDI007,Cotton,Local,28195.0,kg,24.0,kg,281.95
ARR0004235,2026-04-19,MANDI052,Maize,HD-2967,4264.0,KG,5.0,kg,42.64
ARR0004995,2026-01-30,MANDI032,Wheat,HD-2967,82.82,quintal,,quintal,82.82
ARR0022328,2026-07-29,MANDI041,Mustard,Local,442.01,quintal,34.0,quintal,442.01
ARR0005058,2026-04-29,MANDI031,Sugarcane,Hybrid,410.24,Q,44.0,q,410.24
ARR0017043,2026-05-01,MANDI048,Cotton,PBW-343,-139.04,KG,139.0,kg,
ARR0004435,2026-04-27,MANDI015,Rice,HD-2967,25.898000000000003,T,150.0,t,258.98
ARR0011677,2026-07-14,MANDI022,Rice,PBW-343,42889.0,KGS,17.0,kgs,428.89
ARR0000718,2026-01-10,MANDI045,Wheat,PBW-343,435.81,qtl,53.0,qtl,435.81
ARR0003817,2026-08-25,MANDI024,Sugarcane,PBW-343,47.677,MT,86.0,mt,476.77
ARR0006774,2026-05-12,MANDI043,Mustard,PBW-343,"14,890.0 KG",,19.0,kg,148.9
ARR0011187,2026-09-09,MANDI025,Cotton,Pusa-1121,13702.000000000002,KGS,115.0,kgs,137.02
ARR0010739,2026-03-25,MANDI055,Wheat,HD-2967,24.389,T,89.0,t,243.89
ARR0014672,2026-06-07,MANDI033,Cotton,PBW-343,21491.0,Kilo,,kilo,214.91
ARR0009814,2026-02-07,MANDI042,Cotton,Local,70.41 qtl,,31.0,qtl,70.41
ARR0020289,2026-07-10,MANDI047,Mustard,Pusa-1121,114.57,Quintals,85.0,quintals,114.57
ARR0024325,2026-03-14,MANDI055,Mustard,Hybrid,43.654,Tonnes,40.0,tonnes,436.54
ARR0006812,2026-03-30,MANDI054,Sugarcane,Pusa-1121,284.09,Q,129.0,q,284.09
ARR0003894,2026-04-07,MANDI020,Cotton,Premium,26.845,MT,80.0,mt,268.45
ARR0015130,2026-01-22,MANDI017,Sugarcane,Local,42.167,Tonnes,82.0,tonnes,421.67
ARR0003701,2026-08-28,MANDI007,Rice,HD-2967,25.231,Tonnes,141.0,tonnes,252.31
ARR0007375,2026-02-12,MANDI042,Wheat,HD-2967,407.88,Q,131.0,q,407.88
ARR0018173,2026-03-19,MANDI027,Maize,,45.163,Tonnes,79.0,tonnes,451.63
ARR0006315,2026-04-11,MANDI044,Wheat,Premium,17931.0,KGS,140.0,kgs,179.31
ARR0012817,2026-07-16,MANDI049,Mustard,Premium,"6,963.0 KG",,108.0,kg,69.63
ARR0003646,2026-04-07,MANDI037,Wheat,,"5,708.0 KG",,81.0,kg,57.08
ARR0018161,2026-06-02,MANDI044,Cotton,Pusa-1121,171.56,qtl,115.0,qtl,171.56
ARR0000193,2026-08-13,MANDI034,Sugarcane,PBW-343,10161.0,KGS,105.0,kgs,101.61
ARR0013415,2026-06-13,MANDI040,Maize,PBW-343,73.28,Q,,q,73.28
ARR0000817,2026-06-14,MANDI041,Maize,,321.49,Qtl,59.0,qtl,321.49
ARR0024767,2026-07-09,MANDI056,Maize,Pusa-1121,449.09,qtl,135.0,qtl,449.09
ARR0015811,2026-05-09,MANDI028,Maize,,26733.999999999996,kg,72.0,kg,267.34
ARR0006161,2026-02-04,MANDI039,Mustard,Premium,209.47 qtl,,27.0,qtl,209.47
ARR0015642,2026-05-10,MANDI035,Maize,Pusa-1121,17813.0,KGS,,kgs,178.13
ARR0019072,2026-08-22,MANDI044,Maize,Local,386.33,qtl,28.0,qtl,386.33
ARR0004391,2026-06-02,MANDI037,Mustard,PBW-343,44.904,T,19.0,t,449.04
ARR0011165,2026-03-23,MANDI037,Rice,Premium,493.93 qtl,,90.0,qtl,493.93
ARR0004928,2026-11-08,MANDI015,Wheat,Hybrid,238.16,quintal,139.0,quintal,238.16
ARR0005553,2026-07-08,MANDI057,Sugarcane,Local,357.12,Qtl,142.0,qtl,357.12
ARR0010800,2026-07-09,MANDI002,Rice,Hybrid,134.93 qtl,,107.0,qtl,134.93
ARR0022820,2026-06-11,MANDI002,Maize,HD-2967,205.2,quintal,13.0,quintal,205.2
ARR0000239,2026-08-20,MANDI018,Wheat,PBW-343,448.92 qtl,,45.0,qtl,448.92
ARR0012208,2026-05-20,MANDI013,Rice,Local,63.67,Qtl,40.0,qtl,63.67
ARR0024820,2026-08-05,MANDI004,Cotton,Hybrid,39777.0,Kilo,117.0,kilo,397.77
ARR0011170,2026-07-11,MANDI015,Maize,Local,445.08,Qtl,25.0,qtl,445.08
ARR0021356,2026-01-03,MANDI002,Wheat,Hybrid,30.122000000000003,MT,,mt,301.22
ARR0004237,2026-06-08,MANDI015,Wheat,Premium,34.939,tonnes,,tonnes,349.39
ARR0005619,2026-04-20,MANDI006,Maize,HD-2967,34770.0,Kgs,15.0,kgs,347.7
ARR0021951,2026-08-06,MANDI040,Cotton,Local,276.69,qtl,149.0,qtl,276.69
ARR0008641,2026-03-13,MANDI032,Wheat,Hybrid,382.69,Q,16.0,q,382.69
ARR0005098,2026-08-22,MANDI044,Wheat,Hybrid,90.94,Quintals,10.0,quintals,90.94
ARR0014666,2026-05-21,MANDI022,Sugarcane,HD-2967,11.051,T,20.0,t,110.51
ARR0002243,2026-02-26,MANDI019,Mustard,Premium,49.404,tonnes,,tonnes,494.04
ARR0021431,2026-05-27,MANDI033,Wheat,Local,-14.95,Qtl,,qtl,
ARR0003553,2026-07-10,MANDI034,Cotton,PBW-343,49.694,Tonnes,125.0,tonnes,496.94000000000005
ARR0019390,2026-08-20,MANDI031,Mustard,Premium,489.59,Q,14.0,q,489.59
ARR0019745,2026-08-10,MANDI030,Maize,Local,28.53,Qtl,89.0,qtl,28.53
ARR0024417,2026-03-31,MANDI023,Mustard,HD-2967,436.15,Q,69.0,q,436.15
ARR0008329,2026-03-14,MANDI019,Sugarcane,PBW-343,10.387,MT,91.0,mt,103.87
ARR0005629,2026-08-16,MANDI041,Sugarcane,HD-2967,16.25 qtl,,103.0,qtl,16.25
ARR0010603,2026-04-07,MANDI005,Rice,PBW-343,30.185000000000002,T,105.0,t,301.85
ARR0004508,2026-02-18,MANDI022,Maize,Pusa-1121,383.16,qtl,53.0,qtl,383.16
ARR0023718,2026-07-05,MANDI043,Wheat,Hybrid,47.831,Tonnes,125.0,tonnes,478.31000000000006
ARR0012175,2026-09-06,MANDI016,Sugarcane,Local,44085.0,KGS,119.0,kgs,440.85
ARR0014454,2026-04-04,MANDI002,Cotton,Local,251.75 qtl,,,qtl,251.75
ARR0016531,2026-07-28,MANDI035,Sugarcane,,120.29 qtl,,64.0,qtl,120.29
ARR0015094,2026-06-25,MANDI042,Wheat,Premium,13444.0,KGS,82.0,kgs,134.44
ARR0023221,2026-06-16,MANDI001,Rice,Pusa-1121,162.84 qtl,,137.0,qtl,162.84
ARR0002295,2026-07-15,MANDI024,Maize,,7779.000000000001,kg,126.0,kg,77.79
ARR0011804,2026-03-20,MANDI004,Mustard,,279.49 qtl,,98.0,qtl,279.49
ARR0023706,2026-08-12,MANDI018,Wheat,,366.65 qtl,,120.0,qtl,366.65
ARR0014319,2026-02-11,MANDI042,Wheat,HD-2967,265.48 qtl,,58.0,qtl,265.48
ARR0021886,2026-02-03,MANDI020,Cotton,Hybrid,57.45 qtl,,43.0,qtl,57.45
ARR0008691,2026-05-19,MANDI025,Sugarcane,Local,43431.0,KGS,,kgs,434.31
ARR0007082,2026-06-07,MANDI002,Wheat,HD-2967,18.566,Tonnes,88.0,tonnes,185.66
ARR0008913,2026-09-03,MANDI057,Wheat,Hybrid,366.52,Q,25.0,q,366.52
ARR0020769,2026-06-28,MANDI019,Sugarcane,Local,231.35,qtl,80.0,qtl,231.35
ARR0013046,2026-02-25,MANDI037,Sugarcane,Local,22.64,Tonnes,50.0,tonnes,226.4
ARR0021369,2026-05-14,MANDI033,Sugarcane,Pusa-1121,21690.0,KGS,120.0,kgs,216.9
ARR0011282,2026-06-21,MANDI001,Wheat,Premium,491.27,Qtl,15.0,qtl,491.27
ARR0014956,2026-03-20,MANDI040,Maize,Hybrid,34753.0,Kilo,,kilo,347.53000000000003
ARR0024687,2026-04-21,MANDI051,Maize,PBW-343,10108.0,kg,60.0,kg,101.08
ARR0020930,2026-06-26,MANDI052,Wheat,Premium,20490.0,KGS,42.0,kgs,204.9
ARR0016981,2026-08-19,MANDI053,Maize,Pusa-1121,438.15,Quintals,43.0,quintals,438.15
ARR0024586,2026-01-19,MANDI050,Cotton,Pusa-1121,46958.0,KGS,99.0,kgs,469.58
ARR0011511,2026-08-21,MANDI013,Wheat,PBW-343,8152.0,kg,113.0,kg,81.52
ARR0005521,2026-01-04,MANDI004,Maize,PBW-343,13516.999999999998,Kgs,70.0,kgs,135.17
ARR0018032,2026-01-03,MANDI019,Sugarcane,Local,88.83 qtl,,77.0,qtl,88.83
ARR0011822,2026-08-30,MANDI052,Rice,PBW-343,"26,377.0 KG",,66.0,kg,263.77
ARR0002701,2026-06-23,MANDI030,Maize,,25.422,Tonnes,,tonnes,254.22
ARR0001701,2026-07-15,MANDI023,Cotton,Local,"45,785.0 KG",,,kg,457.85
ARR0013597,2026-04-16,MANDI042,Mustard,PBW-343,36669.0,KG,55.0,kg,366.69
ARR0019158,2026-03-26,MANDI043,Sugarcane,PBW-343,399.56 qtl,,,qtl,399.56
ARR0006969,2026-08-27,MANDI043,Sugarcane,,10548.0,kg,61.0,kg,105.48
ARR0023958,2026-09-07,MANDI044,Mustard,HD-2967,272.63,quintal,65.0,quintal,272.63
ARR0016323,2026-06-02,MANDI030,Rice,PBW-343,494.32,quintal,135.0,quintal,494.32
ARR0006220,2026-08-21,MANDI010,Wheat,Pusa-1121,21.8,tonnes,85.0,tonnes,218.0
ARR0021858,2026-08-13,MANDI006,Rice,HD-2967,260.98,quintal,,quintal,260.98
ARR0000087,2026-05-30,MANDI017,Sugarcane,Premium,281.62 qtl,,133.0,qtl,281.62
ARR0023331,2026-06-30,MANDI047,Wheat,Hybrid,196.1,qtl,45.0,qtl,196.1
ARR0018979,2026-07-19,MANDI052,Cotton,,80.89 qtl,,8.0,qtl,80.89
ARR0015347,2026-05-14,MANDI034,Mustard,,-328.19,Qtl,124.0,qtl,
ARR0017414,2026-03-05,MANDI033,Sugarcane,Local,291.21,Q,24.0,q,291.21
ARR0000137,2026-04-17,MANDI005,Wheat,Local,29100.0,KGS,25.0,kgs,291.0
ARR0006973,2026-05-27,MANDI053,Maize,Hybrid,349.51,Quintals,98.0,quintals,349.51
ARR0011088,2026-02-15,MANDI057,Wheat,Hybrid,12641.0,Kilo,33.0,kilo,126.41
ARR0019239,2026-01-22,MANDI024,Sugarcane,,432.3,Quintals,20.0,quintals,432.3
ARR0015722,2026-02-18,MANDI044,Cotton,PBW-343,49.631,tonnes,79.0,tonnes,496.31
ARR0001201,2026-07-10,MANDI037,Cotton,HD-2967,166.62,quintal,94.0,quintal,166.62
ARR0006122,2026-02-20,MANDI048,Cotton,Pusa-1121,5521.0,KG,76.0,kg,55.21
ARR0015749,2026-02-07,MANDI031,Cotton,Local,11.798,MT,134.0,mt,117.98
ARR0012128,2026-02-11,MANDI017,Rice,Hybrid,364.58 qtl,,20.0,qtl,364.58
ARR0022665,2026-06-26,MANDI007,Cotton,Premium,43.993,tonnes,117.0,tonnes,439.93
ARR0014126,2026-04-23,MANDI016,Rice,HD-2967,9401.0,Kilo,,kilo,94.01
ARR0013623,2026-01-06,MANDI036,Cotton,Premium,241.58,Q,42.0,q,241.58
ARR0006297,2026-07-08,MANDI007,Rice,Premium,478.66,Q,82.0,q,478.66
ARR0003928,2026-04-15,MANDI031,Sugarcane,HD-2967,367.17,Quintals,74.0,quintals,367.17
ARR0014388,2026-04-16,MANDI019,Sugarcane,PBW-343,47.303,T,80.0,t,473.03
ARR0024232,2026-06-22,MANDI031,Maize,Hybrid,-475.88,KG,11.0,kg,
ARR0003607,2026-02-15,MANDI002,Sugarcane,,46453.0,KGS,,kgs,464.53000000000003
ARR0021226,2026-02-28,MANDI011,Cotton,HD-2967,151.65 qtl,,60.0,qtl,151.65
ARR0002331,2026-03-21,MANDI037,Wheat,PBW-343,45128.0,Kgs,135.0,kgs,451.28000000000003
ARR0011708,2026-01-26,MANDI042,Maize,Hybrid,167.68 qtl,,101.0,qtl,167.68
ARR0002188,2026-05-17,MANDI052,Cotton,PBW-343,181.95,Q,19.0,q,181.95
ARR0000196,2026-09-07,MANDI022,Sugarcane,,34.977999999999994,tonnes,18.0,tonnes,349.78
