arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count
ARR0021933,2026/07/03,mandi_048,Sarson,PBW-343,"6,847.0 KG",,135
ARR0012330,2026/08/15,mandi039,Makka,Local,10.376000000000001,T,123
ARR0000561,30/06/2026,MANDI056,Ganna,Pusa-1121,49573.0,KG,15
ARR0004108,04-24-2026,mandi_009,मक्का,Pusa-1121,"14,796.0 KG",,19
ARR0005436,2026-01-24,MANDI048,Ganne,Premium,220.85,quintal,85
ARR0004438,29-Aug-2026,mandi_038,Narma,Hybrid,59.16,quintal,NA
ARR0010383,2026-07-31,mandi015,मक्का,Hybrid,"38,020.0 KG",,73
ARR0017827,21/06/2026,MANDI017,sugarcane,Hybrid,33754.0,KGS,130
ARR0004407,2026-02-18,MANDI-008,Ganne,PBW-343,29045.0,KGS,80
ARR0018973,2026-09-04,MANDI034,corn,PBW-343,26566.000000000004,kg,68
ARR0018074,28/01/2026,MANDI049,Sugarcane,Hybrid,478.1,Qtl,13
ARR0009918,2026/03/25,MANDI-003,sugarcane,Premium,42.141000000000005,T,132
ARR0024454,03.06.2026,051,कपास,HD-2967,41.906,MT,110
ARR0022347,2026-05-28,mandi_011,sugarcane,Local,162.66,Q,NA
ARR0018881,2026-06-02,M030,Chawal,Premium,26845.0,KGS,NA
ARR0015097,2026/04/18,M011,Sarson,PBW-343,490.44,Q,103
ARR0002818,04-08-2026,MANDI-053,मक्का,Local,22.912,T,93
ARR0016725,2026-07-22,MANDI018,Sarson,,60.97,qtl,84
ARR0018793,2026-01-02,mandi_021,Basmati,Local,343.49,Quintals,NA
ARR0023565,2026/07/21,MANDI-056,मक्का,Pusa-1121,371.75,qtl,94
ARR0005783,03-12-2026,MANDI002,wheat,HD-2967,48922.0,Kilo,48
ARR0020961,02-20-2026,MANDI045,गेहूं,Local,"9,732.0 KG",,47
ARR0016164,2026-07-20,MANDI042,गन्ना,Pusa-1121,305.27,qtl,7
ARR0020110,03-31-2026,MANDI013,mustard,,"35,043.0 KG",,45
ARR0019170,10/06/2026,mandi034,गेहूं,,56.86,Qtl,36
ARR0009716,08-16-2026,MANDI-037,Sarso,,257.84,Q,131
ARR0010700,01-13-2026,mandi_040,Ganna,HD-2967,2.179,Tonnes,8
ARR0024991,2026/07/24,mandi_045,Mustard,Local,44.076,MT,25
ARR0017397,2026-01-10,016,Cotton,Hybrid,25.53,Quintals,140
ARR0021665,09-Apr-2026,MANDI-047,Corn,Local,47744.0,Kgs,NA
ARR0004896,18/07/2026,022,Narma,Local,10.28,Tonnes,72
ARR0022934,2026/07/14,MANDI016,Narma,Hybrid,22.312,tonnes,145
ARR0020422,06-18-2026,MANDI019,Basmati,Local,15404.0,kg,NA
ARR0023771,2026/01/11,mandi_009,Kapas,Local,26.724,tonnes,143
ARR0000149,20-Mar-2026,mandi_038,Ganne,Local,8343.0,Kilo,119
ARR0016670,27.01.2026,MANDI022,Sugarcane,,52.66,quintal,110
ARR0018753,31/03/2026,M016,corn,Pusa-1121,2.538,MT,101
ARR0008556,2026/01/18,mandi_006,धान,Premium,249.9,quintal,77
ARR0022484,2026/07/02,MANDI018,paddy,Premium,233.81,Qtl,NA
ARR0015464,2026/09/06,MANDI008,गेहूं,Hybrid,"22,294.0 KG",,130
,07-Jan-2026,mandi_037,Sarson,Premium,14396.0,Kilo,87
ARR0004444,19.05.2026,031,मक्का,Premium,99.54,Qtl,53
ARR0007447,06.05.2026,057,Sarso,,281.11 qtl,,107
ARR0000237,2026-06-10,mandi039,sugarcane,Hybrid,244.73,quintal,144
ARR0015902,2026-01-21,MANDI003,धान,Premium,8.658,T,85
ARR0012571,30.08.2026,M022,Corn,PBW-343,14890.0,KGS,70
ARR0010755,09-Aug-2026,MANDI018,sugarcane,Premium,22650.0,Kgs,148
ARR0007124,02-04-2026,MANDI-035,corn,PBW-343,7780.0,kg,49
ARR0017478,19.07.2026,MANDI-030,corn,Hybrid,-189.34,KG,19
ARR0010124,2026/02/10,mandi_006,GEHUN,Local,30945.999999999996,KG,133
ARR0013712,2026-02-02,MANDI038,Ganna,Local,33.463,MT,20
ARR0003084,25/06/2026,mandi003,Chawal,Hybrid,12263.0,KG,NA
ARR0000633,2026-02-14,034,गन्ना,Local,92.4,Quintals,88
ARR0023198,2026-03-15,MANDI-037,Sarso,Hybrid,48.442,MT,NA
ARR0018878,25/08/2026,MANDI-005,कपास,,36075.0,Kilo,60
ARR0002666,2026/05/26,mandi042,Makka,,37392.0,KG,NA
ARR0023428,15-Aug-2026,MANDI002,चावल,Premium,46.72 qtl,,57
ARR0023663,2026-03-08,mandi014,Narma,PBW-343,19689.0,kg,24
ARR0010527,19.04.2026,MANDI-017,GEHUN,PBW-343,13005.000000000002,KG,105
ARR0015837,14.05.2026,MANDI016,mustard,Local,14480.000000000002,Kgs,92
ARR0010061,2026-06-21,M024,गेहूं,PBW-343,27331.0,Kgs,126
ARR0014789,2026-01-30,M019,GEHUN,Pusa-1121,345.99,Qtl,94
ARR0012076,06-09-2026,MANDI026,corn,,10810.0,KGS,NA
ARR0023739,2026-09-02,M030,Makki,Local,75.28,qtl,91
ARR0020596,03-05-2026,MANDI033,GEHUN,PBW-343,"27,010.000000000004 KG",,82
ARR0014110,15/02/2026,MANDI-019,Ganna,Hybrid,309.31,qtl,125
ARR0009687,29-Mar-2026,MANDI034,Sarso,Local,17.16,quintal,NA
ARR0020259,2026/05/31,MANDI056,Narma,,188.87,quintal,NA
,31.03.2026,042,Cotton,HD-2967,14422.999999999998,Kilo,NA
ARR0023431,08-06-2026,MANDI037,cotton,Hybrid,33.907,T,86
ARR0005250,2026-09-09,MANDI047,Kapas,PBW-343,62.86,Q,81
ARR0008534,2026/07/12,MANDI-054,सरसों,Local,1737.0,KG,44
ARR0007427,14.04.2026,038,WHEAT,PBW-343,58.7 qtl,,NA
ARR0012346,2026-07-03,MANDI051,Mustard,Hybrid,22147.0,Kgs,NA
ARR0023924,21.06.2026,M051,Cotton,,47213.0,kg,7
ARR0007980,2026-08-08,MANDI028,Gehun,Hybrid,382.81,qtl,110
ARR0024733,2026-02-04,MANDI-044,सरसों,Hybrid,49701.0,KGS,102
ARR0001736,10/05/2026,M052,Cotton,Local,412.0,quintal,68
ARR0014485,06-Mar-2026,MANDI023,paddy,HD-2967,308.97 qtl,,NA
ARR0004256,2026/07/18,mandi036,mustard,HD-2967,14.16,tonnes,33
ARR0023461,2026-03-05,MANDI042,Mustard,,14047.999999999998,KG,134
ARR0002476,01/05/2026,mandi_016,Wheat,Local,201.95,Quintals,79
ARR0010757,2026/06/23,MANDI001,corn,Local,28080.0,kg,NA
ARR0000148,07/04/2026,mandi040,Sugarcane,Local,437.84,quintal,134
ARR0003714,2026-05-07,mandi_031,Dhaan,,28033.999999999996,kg,138
ARR0006705,14.04.2026,mandi009,Kanak,Pusa-1121,307.16,quintal,31
ARR0018189,2026/09/08,mandi_050,paddy,PBW-343,313.28,qtl,59
ARR0017092,12.08.2026,mandi027,cotton,Hybrid,30748.0,Kilo,99
ARR0024721,2026-07-26,MANDI022,Dhaan,PBW-343,19948.0,KG,13
ARR0005190,17-Jul-2026,mandi_018,Narma,Pusa-1121,40.521,Tonnes,144
ARR0024057,2026/02/12,MANDI012,paddy,Pusa-1121,32782.0,Kgs,118
ARR0021857,05-08-2026,mandi_016,गन्ना,PBW-343,33868.0,Kilo,54
ARR0016457,2026-06-24,MANDI044,Ganna,Hybrid,"9,807.0 KG",,43
ARR0014211,09/01/2026,MANDI-022,Makka,PBW-343,7.7219999999999995,tonnes,NA
ARR0007844,2026/08/22,MANDI033,Kanak,Hybrid,3.933,T,140
ARR0012641,08-Sep-2026,mandi049,Wheat,PBW-343,273.99,Q,30
ARR0014053,30/01/2026,MANDI031,Wheat,,31914.999999999996,Kgs,137
ARR0013032,2026/05/10,MANDI020,गन्ना,PBW-343,-37.23,Qtl,97
ARR0020020,27/03/2026,MANDI-024,Dhaan,PBW-343,323.37,qtl,89
ARR0021486,2026-04-22,MANDI031,wheat,Premium,31572.000000000004,KGS,146
ARR0006765,11/04/2026,MANDI012,wheat,HD-2967,4345.0,KGS,40
ARR0010794,06/09/2026,MANDI-008,Narma,Hybrid,21186.0,Kilo,112
ARR0001126,2026-06-20,MANDI-006,Kapas,Local,44.0,Q,NA
ARR0017626,2026-02-03,mandi005,Cotton,,448.56,Q,95
ARR0003266,24-Apr-2026,MANDI-023,Ganna,,97.11,qtl,17
ARR0018734,02-03-2026,MANDI011,Sarso,PBW-343,"45,732.0 KG",,48
ARR0011544,2026/05/21,MANDI024,Kapas,Local,313.26 qtl,,7
ARR0022987,15.03.2026,MANDI017,सरसों,,44153.0,KGS,NA
ARR0023165,2026-07-04,mandi_030,Kapas,Pusa-1121,273.0,Qtl,51
ARR0004359,2026/05/16,MANDI036,सरसों,Premium,26.161,Tonnes,128
ARR0014115,23.05.2026,MANDI055,Narma,PBW-343,2119.0,KGS,71
ARR0017728,08.08.2026,MANDI007,Narma,PBW-343,-141.68,Qtl,NA
ARR0018332,2026-07-23,M013,Mustard,Hybrid,115.55,quintal,120
ARR0021401,29-May-2026,MANDI054,गेहूं,PBW-343,50.96,Q,36
ARR0007422,01-15-2026,mandi018,मक्का,PBW-343,20.781,Tonnes,84
ARR0006653,2026-06-13,MANDI025,धान,Premium,210.95,Q,51
ARR0017485,2026-08-09,mandi_038,Makka,Pusa-1121,40330.0,KGS,87
ARR0009161,08-Jan-2026,MANDI052,गन्ना,Premium,15538.999999999998,KGS,99
ARR0007623,06-24-2026,mandi_042,Narma,HD-2967,11498.0,Kilo,16
ARR0000988,01/01/2026,MANDI048,Paddy,Pusa-1121,108.2,Quintals,147
ARR0016015,10.08.2026,MANDI005,Sugarcane,Pusa-1121,412.17,quintal,48
ARR0002853,2026-06-13,MANDI037,Ganna,Premium,-292.12,KG,146
ARR0011696,2026-08-02,M050,Gehun,Premium,41958.0,KG,98
ARR0008854,2026/05/14,mandi_048,Paddy,Local,405.58,quintal,117
ARR0016337,11.01.2026,MANDI002,wheat,PBW-343,43226.0,Kgs,99
ARR0014997,2026/01/29,M006,Basmati,Pusa-1121,466.86 qtl,,92
ARR0017015,2026-08-08,MANDI-026,Cotton,,111.55,Q,21
ARR0017634,2026-03-21,MANDI-030,Sugarcane,HD-2967,317.29,quintal,21
ARR0019564,2026-02-21,MANDI-048,Ganne,Pusa-1121,366.99,Quintals,102
ARR0016867,26/05/2026,M057,Kanak,Pusa-1121,25.149,Tonnes,NA
ARR0009655,07-30-2026,MANDI012,corn,Hybrid,493.12,Q,78
ARR0003041,04-17-2026,MANDI012,corn,Premium,46227.0,KGS,NA
ARR0016036,06-03-2026,MANDI020,Sarson,Premium,-294.55,Qtl,36
ARR0005011,04-Feb-2026,M009,Ganne,Pusa-1121,16.8,qtl,55
ARR0024105,2026-06-02,mandi041,mustard,PBW-343,17.823,T,147
ARR0023385,2026-03-03,MANDI052,Cotton,Pusa-1121,424.08,Qtl,60
ARR0003274,24/01/2026,MANDI002,Wheat,HD-2967,246.82,quintal,NA
ARR0007228,2026/03/27,MANDI055,Gehun,,-86.88,KG,114
ARR0003684,2026/02/05,MANDI050,Corn,HD-2967,36.75,Quintals,92
ARR0023059,03/04/2026,MANDI030,Dhaan,Premium,432.69 qtl,,NA
ARR0006808,2026-03-16,M036,Sarso,,453.23,Quintals,82
ARR0012338,2026-07-22,MANDI-028,paddy,Premium,16213.0,kg,126
ARR0022084,26/01/2026,mandi013,Makki,Premium,122.81,Quintals,59
ARR0001317,2026-04-17,MANDI004,चावल,Premium,412.93,Qtl,120
ARR0003226,06/01/2026,MANDI038,Makki,Pusa-1121,9.137,Tonnes,14
ARR0017457,16-Aug-2026,MANDI-022,Kanak,,131.23 qtl,,NA
ARR0021200,27-Apr-2026,MANDI029,सरसों,Local,291.1,quintal,103
ARR0009808,02-04-2026,mandi_034,गन्ना,HD-2967,"43,289.0 KG",,32
ARR0009853,31.01.2026,M049,Paddy,,22.049,tonnes,16
ARR0005753,31/07/2026,MANDI032,Makka,Pusa-1121,359.83 qtl,,48
ARR0010618,01/07/2026,mandi_006,GEHUN,Pusa-1121,39.159,MT,95
ARR0016394,16-Jan-2026,MANDI024,sugarcane,Pusa-1121,43.425,T,NA
ARR0004617,09.03.2026,MANDI001,Corn,,346.16,Quintals,NA
ARR0019482,08-29-2026,MANDI004,GEHUN,Local,90.24,quintal,8
,26.04.2026,MANDI-056,Sugarcane,Local,14.315000000000001,T,127
ARR0023254,19.06.2026,MANDI032,गन्ना,Pusa-1121,182.38,Quintals,46
ARR0001301,2026/06/03,M013,Rice,HD-2967,145.51,Qtl,NA
ARR0015223,21/03/2026,MANDI053,Makki,HD-2967,16169.999999999998,KGS,NA
ARR0022669,2026-02-12,mandi_006,mustard,,7578.0,KG,NA
ARR0024420,10-Jun-2026,MANDI009,सरसों,Hybrid,177.94,quintal,64
ARR0013674,20/04/2026,mandi_047,Gehun,Premium,1.543,tonnes,17
ARR0009901,24/05/2026,MANDI052,cotton,Pusa-1121,371.7,qtl,74
ARR0005496,09-03-2026,MANDI046,Corn,Pusa-1121,198.27,qtl,26
ARR0021676,27/05/2026,MANDI033,paddy,,"24,312.0 KG",,137
ARR0009601,2026/07/31,MANDI035,कपास,PBW-343,-321.22,Qtl,NA
ARR0001799,08/02/2026,MANDI043,WHEAT,Premium,496.55,qtl,NA
ARR0012150,07-09-2026,MANDI045,गेहूं,Local,"6,470.0 KG",,111
ARR0009668,2026/04/21,MANDI054,Gehun,Hybrid,42.646,Tonnes,26
ARR0021588,25-Jul-2026,MANDI051,Chawal,Local,-230.04,Qtl,41
ARR0021432,03-18-2026,MANDI053,wheat,Pusa-1121,135.04,quintal,5
ARR0006442,01-16-2026,MANDI002,Ganna,PBW-343,"41,111.0 KG",,49
ARR0008637,12.03.2026,mandi_052,सरसों,Premium,7.151000000000001,tonnes,NA
ARR0015601,22-Feb-2026,mandi020,Sarson,,12.267,tonnes,88
ARR0018744,08-22-2026,mandi_034,Paddy,Premium,42.95,Quintals,119
ARR0003655,03-31-2026,mandi_006,Sarson,Pusa-1121,-130.59,Qtl,63
ARR0007053,2026/08/07,MANDI-051,Paddy,HD-2967,14284.0,Kilo,25
ARR0015946,26-Aug-2026,mandi047,Sarso,Local,319.9,Q,113
ARR0011372,2026/05/21,mandi_025,चावल,Pusa-1121,38.736000000000004,tonnes,NA
ARR0015711,2026/01/11,mandi025,mustard,PBW-343,38946.0,Kilo,23
ARR0001287,2026-08-05,MANDI019,cotton,Premium,19.977,tonnes,NA
ARR0019915,2026-05-06,mandi_037,wheat,Premium,403.26,quintal,57
ARR0020830,12.04.2026,MANDI002,WHEAT,Local,20151.0,Kgs,18
ARR0002138,24.02.2026,M029,Sugarcane,,218.91,Qtl,17
ARR0023172,07-17-2026,mandi002,Wheat,Local,1.621,Tonnes,62
ARR0010829,18/02/2026,M051,Sugarcane,Hybrid,283.54,Quintals,27
ARR0012209,25-Jul-2026,MANDI-004,Cotton,HD-2967,"42,299.0 KG",,47
ARR0012290,08-27-2026,mandi001,Basmati,HD-2967,462.46,Quintals,53
ARR0009874,06-07-2026,MANDI023,Cotton,PBW-343,21991.0,KG,117
ARR0021924,03-Jul-2026,M005,Corn,HD-2967,385.02,qtl,69
ARR0016490,13-Jan-2026,MANDI-017,Wheat,Premium,414.58 qtl,,35
ARR0013468,07/08/2026,mandi_042,चावल,HD-2967,285.97,Quintals,119
ARR0006895,2026/04/30,mandi_036,Sarso,Hybrid,2241.0,KG,NA
ARR0009885,01.06.2026,047,गन्ना,Pusa-1121,-294.16,Qtl,94
ARR0003611,2026-09-04,MANDI041,WHEAT,,26131.0,KG,NA
,2026-07-30,MANDI017,Sugarcane,Local,476.07 qtl,,16
ARR0017348,05-01-2026,MANDI-023,सरसों,,395.26,quintal,11
ARR0006013,30-Apr-2026,MANDI052,WHEAT,Pusa-1121,282.1,Quintals,45
ARR0013646,01.02.2026,MANDI-002,चावल,Local,88.3 qtl,,NA
ARR0014114,14.08.2026,M037,Corn,HD-2967,13613.999999999998,KG,119
ARR0004883,10.07.2026,MANDI051,गन्ना,HD-2967,375.41,Q,141
ARR0016525,06/04/2026,014,गेहूं,PBW-343,20.54,tonnes,105
ARR0013077,2026/05/18,MANDI047,wheat,PBW-343,49353.0,Kilo,90
ARR0012612,23.05.2026,MANDI053,wheat,Hybrid,"42,691.0 KG",,16
ARR0012047,2026-03-20,MANDI-024,Makki,Hybrid,339.99,qtl,134
ARR0004147,2026-07-25,MANDI027,धान,Local,453.72 qtl,,49
ARR0008907,2026-04-06,MANDI053,Kapas,Pusa-1121,13.116999999999999,MT,115
ARR0023321,2026/01/23,mandi_039,Ganne,HD-2967,33404.0,kg,71
ARR0006543,01-25-2026,mandi002,wheat,Local,27068.0,Kilo,101
ARR0021628,07/05/2026,MANDI-052,Cotton,HD-2967,395.76,quintal,102
ARR0004432,02/04/2026,MANDI009,Chawal,,14.703,MT,142
ARR0023578,17.07.2026,M009,Sarson,PBW-343,46279.0,Kgs,96
ARR0000407,28/08/2026,M043,Cotton,Local,31536.0,kg,67
ARR0023595,2026/06/17,MANDI-008,Paddy,Premium,27891.000000000004,KGS,12
ARR0013179,01.06.2026,M054,Narma,Premium,39.458999999999996,MT,51
ARR0016174,22/05/2026,M055,Gehun,Hybrid,51.73 qtl,,133
ARR0021830,02-10-2026,MANDI057,Ganna,Hybrid,19397.0,Kgs,NA
ARR0008235,16/02/2026,mandi_029,Makka,Hybrid,416.83,Qtl,79
ARR0011023,06-20-2026,MANDI-022,paddy,PBW-343,329.83,Quintals,111
ARR0014052,11.03.2026,MANDI040,Paddy,Local,33053.0,KG,16
ARR0011564,05/01/2026,mandi_057,Ganna,Pusa-1121,"24,187.0 KG",,130
ARR0011557,2026/06/29,mandi021,सरसों,Premium,306.7,Q,97
ARR0020784,06-May-2026,MANDI001,Sugarcane,Pusa-1121,182.65,Qtl,26
ARR0016354,26-Apr-2026,mandi_010,Cotton,Pusa-1121,21604.0,kg,132
ARR0021637,2026-04-08,MANDI-004,Ganne,Pusa-1121,37102.0,Kgs,116
ARR0000012,03-Jan-2026,mandi023,Wheat,HD-2967,391.43,Q,NA
ARR0004761,15/05/2026,mandi045,cotton,Premium,44203.0,KG,117
ARR0001178,2026-01-08,MANDI-012,Corn,Hybrid,25.119,MT,6
ARR0010694,2026/03/10,mandi_030,paddy,PBW-343,21612.0,KG,115
ARR0002864,2026/02/23,MANDI032,Gehun,Pusa-1121,121.01,quintal,57
ARR0006472,29.08.2026,MANDI020,Makki,HD-2967,24101.0,KGS,76
ARR0022613,2026-05-05,mandi021,Basmati,,49864.0,Kilo,123
ARR0009219,2026-09-04,mandi_052,paddy,PBW-343,192.44,Quintals,44
ARR0012041,12.02.2026,MANDI-038,मक्का,PBW-343,17623.0,Kilo,135
ARR0002990,2026-07-27,MANDI-041,corn,Pusa-1121,16415.0,Kgs,20
ARR0011208,05-24-2026,M027,Kanak,Pusa-1121,206.17,qtl,NA
ARR0007011,13.04.2026,MANDI019,Corn,Local,19.304,MT,35
ARR0011531,03/03/2026,mandi041,Wheat,Hybrid,43.985,MT,75
ARR0014438,2026-01-26,MANDI044,wheat,PBW-343,2605.0,KGS,36
ARR0022444,2026/03/26,MANDI018,WHEAT,Hybrid,46030.0,Kilo,116
ARR0008928,2026/08/24,mandi_018,Narma,Local,11.981,Tonnes,51
ARR0012593,2026-01-04,MANDI-046,गन्ना,Local,117.28 qtl,,9
ARR0017825,2026-01-19,MANDI007,mustard,,7797.0,KG,58
ARR0008204,25/01/2026,mandi_016,Ganna,Pusa-1121,490.04,Q,23
ARR0002876,2026-05-02,MANDI052,GEHUN,,31748.0,Kgs,40
ARR0012179,26-Aug-2026,MANDI038,corn,Local,475.21,Q,105
ARR0009109,2026/01/23,mandi051,गन्ना,,15227.000000000002,Kilo,13
ARR0002191,2026-09-04,M001,Wheat,HD-2967,32544.0,KG,93
ARR0024189,03-Jul-2026,MANDI026,Corn,Hybrid,458.78,Quintals,NA
ARR0003727,16/07/2026,mandi_057,Mustard,Premium,252.73 qtl,,90
ARR0019157,17/06/2026,014,कपास,Pusa-1121,206.62,Quintals,142
ARR0016839,2026/07/01,MANDI019,कपास,,265.21,qtl,33
ARR0009014,2026/06/25,MANDI-030,wheat,PBW-343,33260.0,Kgs,27
ARR0008190,08-Mar-2026,mandi_053,Narma,Local,7920.999999999999,kg,125
ARR0001368,2026/02/26,MANDI019,धान,,40554.0,Kgs,143
ARR0003713,27-Mar-2026,M047,Makka,,12.501999999999999,Tonnes,115
ARR0005451,2026-01-05,MANDI026,कपास,HD-2967,"5,877.0 KG",,NA
ARR0017773,16.03.2026,MANDI-002,sugarcane,PBW-343,228.68,Qtl,NA
ARR0015639,2026/03/12,mandi_032,Wheat,Local,245.08,Qtl,81
ARR0001001,2026/08/10,M017,Wheat,HD-2967,4750.0,kg,25
ARR0007762,29-Aug-2026,mandi_050,Paddy,Local,35.894,MT,140
ARR0003554,09/03/2026,mandi_035,sugarcane,Local,96.21,quintal,135
ARR0004115,09-09-2026,MANDI009,सरसों,Local,138.72,Quintals,102
ARR0001668,2026-05-12,MANDI034,धान,Pusa-1121,110.33,Q,21
ARR0003174,06/01/2026,M016,Narma,HD-2967,147.91,Qtl,112
ARR0015741,2026/05/16,040,Sarso,Pusa-1121,324.66,Qtl,136
ARR0024995,2026-07-10,MANDI054,Kapas,HD-2967,5.664,tonnes,117
ARR0000489,20.03.2026,MANDI-031,Corn,Premium,-407.65,KG,59
ARR0019615,31-May-2026,MANDI013,WHEAT,,23651.0,kg,125
ARR0020213,12/07/2026,MANDI022,Paddy,,-197.0,Qtl,52
ARR0023996,2026-02-08,MANDI-006,Mustard,Hybrid,18.29,MT,23
ARR0012976,01-27-2026,M044,Basmati,Premium,194.65 qtl,,69
ARR0021593,24/04/2026,mandi020,Rice,,221.18,quintal,NA
ARR0007849,08-Apr-2026,MANDI049,Ganne,,12.681999999999999,T,29
ARR0005705,2026/02/14,mandi_005,wheat,Hybrid,8414.0,KGS,138
ARR0009943,2026-05-25,MANDI043,मक्का,Local,120.14,quintal,NA
ARR0008134,2026/07/25,MANDI053,Kapas,,24291.0,kg,104
ARR0017088,03-27-2026,MANDI-008,mustard,Hybrid,273.66 qtl,,NA
ARR0005106,2026/08/28,MANDI-021,Kanak,PBW-343,-174.81,KG,69
ARR0024315,05/01/2026,mandi052,Chawal,Hybrid,29847.000000000004,Kilo,124
ARR0003292,11-Jan-2026,MANDI022,Ganna,Hybrid,15.318000000000001,T,63
ARR0008126,2026/05/21,MANDI054,Narma,Premium,4896.0,KGS,17
ARR0011866,22.06.2026,MANDI045,गन्ना,PBW-343,258.57 qtl,,88
ARR0013381,2026-07-01,mandi_049,mustard,,"3,202.0000000000005 KG",,52
ARR0009520,2026/05/14,MANDI-026,मक्का,Hybrid,456.14,Quintals,NA
ARR0006875,2026/06/03,MANDI038,Basmati,Pusa-1121,38472.0,Kgs,87
ARR0013966,29/07/2026,mandi_001,Sarso,Premium,49103.0,Kilo,84
ARR0014288,2026-04-08,mandi048,GEHUN,Pusa-1121,28855.0,Kilo,122
ARR0013599,2026-07-07,mandi046,cotton,HD-2967,319.99 qtl,,77
ARR0024487,2026/03/26,MANDI-057,Gehun,Premium,344.05 qtl,,79
ARR0021294,2026-05-04,MANDI025,Maize,Pusa-1121,14.267,MT,75
ARR0004441,2026-06-19,MANDI036,sugarcane,HD-2967,12919.0,KG,7
ARR0010056,2026/03/27,M020,corn,Hybrid,373.66 qtl,,NA
ARR0017371,11-Mar-2026,MANDI053,Kanak,Local,34435.0,kg,90
ARR0003711,08.02.2026,040,Corn,Hybrid,436.35,Q,57
ARR0024781,07-08-2026,MANDI050,Mustard,HD-2967,492.69,quintal,104
ARR0024982,16-Jun-2026,MANDI-014,गन्ना,HD-2967,291.72,Qtl,NA
ARR0015505,2026-05-07,MANDI-041,mustard,Premium,47699.0,kg,68
,07-Apr-2026,MANDI-031,Sarso,Local,488.6 qtl,,29
ARR0022474,05.07.2026,MANDI035,Corn,Premium,230.69,Qtl,135
ARR0015578,28-Jul-2026,mandi_041,cotton,PBW-343,"3,628.0 KG",,150
ARR0005239,02/05/2026,MANDI026,Cotton,,"43,006.0 KG",,62
ARR0014647,11/01/2026,MANDI046,mustard,Hybrid,8.664,MT,111
ARR0015553,07-26-2026,MANDI013,कपास,Hybrid,-206.64,Qtl,137
ARR0017583,16-Mar-2026,MANDI024,Cotton,Hybrid,"18,176.0 KG",,56
ARR0012374,05-18-2026,MANDI-013,Gehun,Hybrid,23580.0,Kilo,127
ARR0024560,10-Aug-2026,M032,mustard,Local,"20,172.0 KG",,147
ARR0013670,03-01-2026,M021,Gehun,Hybrid,32900.0,kg,89
ARR0007520,04/08/2026,mandi030,GEHUN,Premium,39.589999999999996,T,NA
ARR0023197,2026-01-21,MANDI034,Kapas,Pusa-1121,466.71,qtl,31
ARR0009992,2026/05/26,027,धान,Pusa-1121,32.756,Tonnes,79
ARR0009207,2026-05-30,mandi_026,Wheat,Hybrid,"3,738.0000000000005 KG",,88
ARR0009557,2026-03-10,mandi008,Kanak,,13054.0,KGS,144
ARR0010226,15-Apr-2026,M016,Sarson,PBW-343,33.331,T,36
ARR0023560,14/08/2026,MANDI016,चावल,Pusa-1121,26.391000000000002,Tonnes,60
ARR0004471,09/09/2026,MANDI028,गेहूं,PBW-343,"16,291.0 KG",,100
ARR0017276,03-09-2026,MANDI002,sugarcane,PBW-343,-419.8,Qtl,148
ARR0010986,12.07.2026,016,Narma,PBW-343,17.591,MT,11
ARR0001970,31/08/2026,MANDI050,Rice,HD-2967,45767.0,KGS,81
ARR0012596,10/04/2026,M021,sugarcane,PBW-343,"28,508.999999999996 KG",,16
ARR0005758,2026-09-05,MANDI-055,Chawal,Local,456.46 qtl,,91
ARR0022912,10-Jul-2026,M016,सरसों,PBW-343,445.51,qtl,90
ARR0006295,19-Feb-2026,MANDI057,Corn,PBW-343,42.25,Q,109
ARR0012116,30/07/2026,MANDI040,धान,Local,175.14,qtl,70
ARR0013606,2026/07/27,MANDI049,Rice,Hybrid,224.08,qtl,54
ARR0007596,2026-03-02,M056,Makka,PBW-343,38718.0,KGS,95
ARR0009111,2026/05/08,mandi_009,Kapas,HD-2967,-148.64,Qtl,NA
ARR0003250,2026-08-26,M001,Makki,PBW-343,49.208999999999996,MT,40
ARR0006571,09-01-2026,mandi_041,Narma,Pusa-1121,32650.0,Kilo,146
ARR0006639,28.05.2026,MANDI-044,मक्का,PBW-343,4.995,MT,NA
ARR0021727,07-21-2026,mandi032,कपास,HD-2967,"6,094.0 KG",,136
ARR0015399,14-Mar-2026,MANDI032,Dhaan,Hybrid,366.58,Quintals,19
ARR0012505,08-10-2026,MANDI041,गेहूं,Hybrid,488.7,qtl,142
ARR0000126,2026-01-10,MANDI055,cotton,,-257.67,Qtl,125
ARR0016171,26-Aug-2026,MANDI049,Corn,PBW-343,"44,506.0 KG",,6
ARR0005371,03-16-2026,M048,गेहूं,PBW-343,328.03 qtl,,84
ARR0001240,03-01-2026,MANDI054,Rice,HD-2967,130.37,qtl,NA
ARR0002290,19/01/2026,MANDI053,Kapas,Hybrid,170.5,qtl,71
ARR0019125,2026-04-10,mandi_006,Kapas,Pusa-1121,46.521,tonnes,137
ARR0008468,2026-02-01,mandi_036,corn,,35.143,tonnes,47
ARR0020970,04.07.2026,MANDI026,Ganna,HD-2967,15.080000000000002,MT,148
ARR0001230,04-03-2026,MANDI048,Maize,HD-2967,"22,324.0 KG",,118
ARR0009201,01-04-2026,M016,Maize,Hybrid,"9,601.0 KG",,48
ARR0006981,09-02-2026,mandi051,Corn,HD-2967,3409.0000000000005,Kilo,79
