record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp,mandi_name,state,price_gap,price_gap_percent,below_msp,severity,severity_note
PR003010,2026-07-17,MANDI052,Saharanpur,Wheat,2158.4723164252,2681.0,2419.66,2275.0,Kakinada APMC,Uttar Pradesh,144.66,6.36,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008519,2026-07-17,MANDI054,Saharanpur,Maize,2158.0,2336.44,2247.0,2090.0,Nangloi Jat Grain Market,Uttar Pradesh,157.0,7.51,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002555,2026-07-17,,,Maize,1893.12,2339.0,2116.0,2090.0,,,26.0,1.24,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR005322,2026-07-17,,Patiala,Rice,2056.0,2211.0,2133.0,2183.0,,,-50.0,-2.29,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR011711,2026-07-18,MANDI001,Ludhiana,Rice,2288.0,2812.0,2549.89,,Hyderabad Mandi,Punjab,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR001694,2026-07-18,MANDI006,Amritsar,Cotton,6544.8926264128,7800.28,7172.59,6620.0,Kochi Mandi,Punjab,552.59,8.35,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008415,2026-07-18,MANDI008,Amritsar,Cotton,5982.83,6507.18,,6620.0,Bijapur Market,Punjab,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002400,2026-07-18,MANDI013,Patiala,Wheat,2001.72,2113.61,2057.67,2275.0,Aurangabad Market,Punjab,-217.33,-9.55,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008400,2026-07-18,MANDI018,Moga,Mustard,5624.02,6710.4,6167.21,5650.0,Jaunpur Mandi,Punjab,517.21,9.15,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR003458,2026-07-18,MANDI018,Moga,Wheat,2081.57,2384.7,,2275.0,Jaunpur Mandi,Punjab,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR007135,2026-07-18,MANDI018,Moga,Wheat,1986.96,2223.62,2105.29,2275.0,Jaunpur Mandi,Punjab,-169.71,-7.46,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR007036,2026-07-18,MANDI022,Karnal,Cotton,6826.0,7627.28,7226.43,6620.0,Eluru APMC,Haryana,606.43,9.16,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010754,2026-07-18,MANDI023,Karnal,Rice,2189.0,2595.33,2392.31,2183.0,Panihati APMC,Haryana,209.31,9.59,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR007117,2026-07-18,MANDI023,Karnal,Rice,2172.89,2538.0,2355.25,2183.0,Panihati APMC,Haryana,172.25,7.89,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR004983,2026-07-18,MANDI024,Karnal,Maize,1890.0,2117.21,2004.0,2090.0,Jaipur Mandi,Haryana,-86.0,-4.11,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR007283,2026-07-18,MANDI025,Karnal,Maize,1877.54,2154.89,2016.0,2090.0,Dindigul APMC,Haryana,-74.0,-3.54,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR006472,2026-07-18,MANDI031,Sirsa,Sugarcane,3523.0,4354.67,,3500.0,Nangloi Jat Mandi,Haryana,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010056,2026-07-18,MANDI032,Unknown,Rice,2180.39,2359.73,2270.06,2183.0,Chapra Grain Market,Haryana,87.06,3.99,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010648,2026-07-18,MANDI033,Ambala,Sugarcane,3092.8,3693.68,,3500.0,South Dumdum Grain Market,Haryana,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009796,2026-07-18,MANDI033,Ambala,Wheat,1995.78,2335.62,2165.7,2275.0,South Dumdum Grain Market,Haryana,-109.3,-4.8,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008424,2026-07-18,MANDI036,Kurukshetra,Maize,1816.09,1909.0,1862.67,2090.0,Mysore Grain Market,Haryana,-227.33,-10.88,1.0,SEVERE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR005145,2026-07-18,MANDI037,Kurukshetra,Sugarcane,3667.2,3874.0,3770.6,3500.0,Jorhat Grain Market,Haryana,270.6,7.73,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR000463,2026-07-18,MANDI037,Kurukshetra,Wheat,2119.5,,2365.92,2275.0,Jorhat Grain Market,Haryana,90.92,4.0,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR011296,2026-07-18,MANDI037,Kurukshetra,Wheat,2148.86,2324.0,2236.47,,Jorhat Grain Market,Haryana,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR005844,2026-07-18,MANDI039,Unknown,Maize,2156.66,2515.9137271167,2336.29,2090.0,Anand Grain Market,Haryana,246.29,11.78,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR007979,2026-07-18,MANDI041,Fatehabad,Mustard,5057.22,5744.34,5400.78,5650.0,Gurgaon Grain Market,Haryana,-249.22,-4.41,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR006902,2026-07-18,MANDI044,Agra,Maize,2115.2679031771,,2363.0,2090.0,Dehri Mandi,Uttar Pradesh,273.0,13.06,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010083,2026-07-18,MANDI044,Agra,Wheat,2386.84,2672.0864052422,2529.465150797,2275.0,Dehri Mandi,Uttar Pradesh,254.47,11.19,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002568,2026-07-18,MANDI045,Meerut,Maize,2109.14,2528.0,2318.37,2090.0,Farrukhabad Mandi,Uttar Pradesh,228.37,10.93,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR011465,2026-07-18,MANDI046,Unknown,Rice,1921.11,2088.0,2004.44,2183.0,Baranagar Market,Uttar Pradesh,-178.56,-8.18,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR006856,2026-07-18,MANDI048,Muzaffarnagar,Sugarcane,3332.0,4112.05,3722.0,,Chittoor Mandi,Uttar Pradesh,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010863,2026-07-18,MANDI049,Muzaffarnagar,Rice,2246.43,2744.1437070803,2495.0,2183.0,Machilipatnam Mandi,Uttar Pradesh,312.0,14.29,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009588,2026-07-18,MANDI052,Saharanpur,Sugarcane,3257.0,3825.0,3540.85,3500.0,Kakinada APMC,Uttar Pradesh,40.85,1.17,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR003137,2026-07-18,MANDI053,Saharanpur,Mustard,5209.0,6469.96,5839.306029497,5650.0,Panihati Market,Uttar Pradesh,189.31,3.35,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009539,2026-07-18,MANDI054,Saharanpur,Maize,2050.0,2195.15,2122.5957046913,2090.0,Nangloi Jat Grain Market,Uttar Pradesh,32.6,1.56,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR000763,2026-07-18,MANDI054,Saharanpur,Wheat,2363.0,2742.81,2552.9051563145,2275.0,Nangloi Jat Grain Market,Uttar Pradesh,277.91,12.22,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010704,2026-07-18,MANDI055,Bareilly,Sugarcane,3242.0,3574.0,3407.96,3500.0,Chandigarh APMC,Uttar Pradesh,-92.04,-2.63,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR007264,2026-07-18,MANDI057,Bareilly,Wheat,2224.0,2408.0,2316.0,2275.0,Gorakhpur APMC,Uttar Pradesh,41.0,1.8,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008465,2026-07-18,,Hisar,Cotton,6949.0,7416.5024489848,7182.8,6620.0,,,562.8,8.5,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002685,2026-07-18,,Patiala,Maize,1989.27,2123.29,2056.28,2090.0,,,-33.72,-1.61,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR001896,2026-07-18,,Hisar,Maize,1782.16,2122.0,1952.32,2090.0,,,-137.68,-6.59,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR001346,2026-07-18,,Fatehabad,Maize,1867.0,1995.19,1931.26,2090.0,,,-158.74,-7.6,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009677,2026-07-18,,Moga,Rice,2015.04,2387.38,2201.21,2183.0,,,18.21,0.83,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR006052,2026-07-18,,Kurukshetra,Wheat,2170.22,2520.26,2345.0,2275.0,,,70.0,3.08,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002781,2026-07-19,MANDI002,Ludhiana,Mustard,5391.52,6368.79,5880.0,5650.0,Solapur Mandi,Punjab,230.0,4.07,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR006212,2026-07-19,MANDI002,Ludhiana,Wheat,2206.58,2687.0,2447.0,2275.0,Solapur Mandi,Punjab,172.0,7.56,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR005403,2026-07-19,MANDI002,Ludhiana,Wheat,2190.06,2368.55,2279.3,2275.0,Solapur Mandi,Punjab,4.3,0.19,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009931,2026-07-19,MANDI003,Ludhiana,Sugarcane,3082.11,3305.0,3193.45,3500.0,Vijayawada Mandi,Punjab,-306.55,-8.76,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002702,2026-07-19,MANDI003,Ludhiana,Sugarcane,3265.13,3660.8,3462.96,,Vijayawada Mandi,Punjab,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR001656,2026-07-19,MANDI004,Ludhiana,Maize,2081.0,,2266.39,2090.0,Khandwa Grain Market,Punjab,176.39,8.44,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002539,2026-07-19,MANDI007,Amritsar,Maize,1970.53,2119.27,2044.9,2090.0,Nashik Mandi,Punjab,-45.1,-2.16,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002442,2026-07-19,MANDI008,Amritsar,Mustard,5769.95,6459.0,6114.0,5650.0,Bijapur Market,Punjab,464.0,8.21,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR006423,2026-07-19,MANDI008,Amritsar,Sugarcane,3022.9,3566.8953279871,3294.9,3500.0,Bijapur Market,Punjab,-205.1,-5.86,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR001489,2026-07-19,MANDI010,Jalandhar,Rice,1921.5,2055.0,1988.2,2183.0,Dhule APMC,Punjab,-194.8,-8.92,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008658,2026-07-19,MANDI011,Patiala,Cotton,6764.0,8423.83,7593.79,,Arrah Mandi,Punjab,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR000402,2026-07-19,MANDI011,Patiala,Cotton,6278.77,7233.0,6755.92,6620.0,Arrah Mandi,Punjab,135.92,2.05,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008441,2026-07-19,MANDI011,Patiala,Cotton,6125.4990876626,6651.0,6388.23,6620.0,Arrah Mandi,Punjab,-231.77,-3.5,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002636,2026-07-19,MANDI013,Patiala,Rice,2206.0,2440.0,2323.05,2183.0,Aurangabad Market,Punjab,140.05,6.42,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR000065,2026-07-19,MANDI013,Patiala,Wheat,2252.79,2767.0,2509.653602781,2275.0,Aurangabad Market,Punjab,234.65,10.31,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008195,2026-07-19,MANDI015,Bathinda,Sugarcane,3556.94,3898.0826174388,3728.0,3500.0,Amravati Grain Market,Punjab,228.0,6.51,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR000157,2026-07-19,MANDI017,Unknown,Wheat,2201.18,2343.0,2272.0,2275.0,Parbhani Market,Punjab,-3.0,-0.13,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR000126,2026-07-19,MANDI018,Moga,Sugarcane,3485.0,4271.7529873609,3878.0,3500.0,Jaunpur Mandi,Punjab,378.0,10.8,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR004195,2026-07-19,MANDI019,Moga,Mustard,5642.48,6948.0,6295.4161209783,,Karimnagar Grain Market,Punjab,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008847,2026-07-19,MANDI020,Ferozepur,Sugarcane,3636.51,4497.0,4066.92,3500.0,Kadapa Mandi,Punjab,566.92,16.2,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009762,2026-07-19,MANDI021,Ferozepur,Cotton,6685.0,7690.0,7187.79,6620.0,Guna Mandi,Punjab,567.79,8.58,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR007886,2026-07-19,MANDI024,Karnal,Cotton,5835.15,6221.0,6027.94,6620.0,Jaipur Mandi,Haryana,-592.06,-8.94,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR001081,2026-07-19,MANDI028,Hisar,Maize,2189.83,2511.0,2350.52,2090.0,Machilipatnam APMC,Haryana,260.52,12.47,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR011282,2026-07-19,MANDI029,Sirsa,Rice,2050.0,2535.8123066336,2292.77,,Asansol Grain Market,Haryana,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR011926,2026-07-19,MANDI031,Sirsa,Mustard,4840.0,5968.0,5404.0,5650.0,Nangloi Jat Mandi,Haryana,-246.0,-4.35,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009431,2026-07-19,MANDI033,Ambala,Sugarcane,3588.0,4148.0,3868.3,3500.0,South Dumdum Grain Market,Haryana,368.3,10.52,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008811,2026-07-19,MANDI034,Ambala,Rice,1875.31,2330.0,2103.0,2183.0,Ludhiana Grain Market,Haryana,-80.0,-3.66,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR000903,2026-07-19,MANDI036,Kurukshetra,Cotton,6775.02,7402.236322203,7089.0,6620.0,Mysore Grain Market,Haryana,469.0,7.08,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR006284,2026-07-19,MANDI037,Kurukshetra,Maize,1969.36,2431.04,2200.2,2090.0,Jorhat Grain Market,Haryana,110.2,5.27,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR007032,2026-07-19,MANDI037,Kurukshetra,Sugarcane,3387.0,3910.35,3648.525016682,3500.0,Jorhat Grain Market,Haryana,148.53,4.24,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
