date,district,rainfall_mm,temperature_celsius,humidity_percent,arrival_quantity_qtl,arrival_records
2026-08-07,Kurukshetra,22.13,27.06,59.0,817.71,4
2026-08-07,Ludhiana,29.98,25.56,63.5,1815.03,6
2026-08-07,Moga,24.75,21.9,75.25,1541.22,8
2026-08-07,Muzaffarnagar,38.25,28.46,69.5,3017.94,8
2026-08-07,Patiala,39.7,39.9,88.0,1131.64,5
2026-08-07,Saharanpur,2.79,32.7,63.0,1449.1,9
2026-08-07,Unknown,33.21,26.33,42.33,974.94,5
2026-08-08,Agra,45.25,22.66,65.5,1396.91,4
2026-08-08,Ambala,20.65,25.61,75.0,963.04,5
2026-08-08,Amritsar,15.98,27.13,64.6,882.95,5
2026-08-08,Bareilly,15.88,31.7,47.0,1355.7,9
2026-08-08,Bathinda,26.3,35.79,73.5,971.05,5
2026-08-08,Fatehabad,19.05,30.9,60.0,468.88,2
2026-08-08,Ferozepur,30.56,28.0,60.0,696.29,2
2026-08-08,Hisar,24.59,34.66,64.33,1960.73,8
2026-08-08,Jalandhar,31.2,29.26,74.25,1187.14,5
2026-08-08,Karnal,21.2,38.51,75.0,2722.69,11
2026-08-08,Kurukshetra,6.65,25.86,68.5,644.61,3
2026-08-08,Ludhiana,26.18,28.28,69.6,2090.73,7
2026-08-08,Meerut,21.57,29.07,62.33,319.19,1
2026-08-08,Moga,18.71,29.42,64.25,218.97,1
2026-08-08,Muzaffarnagar,21.4,23.76,48.0,1476.3,8
2026-08-08,Patiala,35.0,22.2,64.0,2103.38,7
2026-08-08,Saharanpur,40.2,18.2,68.0,40.01,1
2026-08-08,Sirsa,16.51,25.96,83.5,1285.5,5
2026-08-08,Unknown,16.86,22.76,45.33,1868.68,6
2026-08-09,Agra,11.91,27.56,54.5,917.84,2
2026-08-09,Ambala,10.65,36.84,50.67,1311.2,5
2026-08-09,Amritsar,14.81,26.6,58.0,1356.3,7
2026-08-09,Bathinda,,30.1,76.0,149.38,1
2026-08-09,Fatehabad,30.3,24.94,56.0,1364.99,4
2026-08-09,Ferozepur,26.35,26.08,62.67,343.28,1
2026-08-09,Hisar,16.3,31.5,61.5,1241.21,5
2026-08-09,Jalandhar,26.23,28.4,69.0,278.54,3
2026-08-09,Karnal,16.51,22.94,60.5,1920.61,6
2026-08-09,Kurukshetra,25.27,26.63,51.0,1205.46,4
2026-08-09,Ludhiana,18.8,26.1,43.0,481.08,4
2026-08-09,Meerut,30.28,20.43,58.5,399.09,1
2026-08-09,Moga,39.37,25.8,46.0,1646.24,5
2026-08-09,Muzaffarnagar,13.2,17.4,,2878.59,13
2026-08-09,Patiala,4.25,32.64,69.0,465.02,2
2026-08-09,Saharanpur,29.76,23.54,55.67,1443.64,5
2026-08-09,Sirsa,38.4,25.0,44.0,1502.22,7
2026-08-09,Unknown,25.15,23.24,78.67,1888.67,8
2026-08-10,Agra,9.8,31.75,57.0,454.79,2
2026-08-10,Ambala,,22.2,87.0,1353.43,4
2026-08-10,Amritsar,28.07,26.38,73.5,1554.36,5
2026-08-10,Bareilly,31.5,33.17,62.0,479.4,2
2026-08-10,Bathinda,19.87,29.54,69.75,1281.79,4
2026-08-10,Fatehabad,28.85,30.14,41.5,213.0,2
2026-08-10,Ferozepur,37.1,21.1,61.0,739.69,3
2026-08-10,Hisar,28.19,23.48,74.33,1133.48,3
2026-08-10,Jalandhar,31.22,27.16,70.5,536.78,3
2026-08-10,Karnal,33.15,31.0,69.0,2339.8,10
2026-08-10,Kurukshetra,26.95,30.64,59.5,1728.84,6
2026-08-10,Ludhiana,45.21,27.61,79.0,1180.41,4
2026-08-10,Meerut,1.78,25.1,86.5,693.7,2
2026-08-10,Moga,26.65,21.4,62.25,0.0,1
2026-08-10,Muzaffarnagar,22.5,15.89,70.0,2287.9,9
2026-08-10,Patiala,22.34,29.6,87.5,1101.87,6
2026-08-10,Saharanpur,40.2,30.07,40.33,3050.21,10
2026-08-10,Sirsa,26.0,27.05,69.0,771.01,3
2026-08-10,Unknown,33.8,21.73,66.0,1763.69,10
2026-08-11,Agra,30.27,25.5,55.5,862.65,3
2026-08-11,Ambala,23.09,27.65,76.5,1329.72,5
2026-08-11,Amritsar,17.58,32.22,92.5,1292.48,5
2026-08-11,Bareilly,23.87,25.9,37.0,1862.26,5
2026-08-11,Bathinda,15.87,25.98,44.5,1225.1,5
2026-08-11,Fatehabad,26.95,26.48,74.4,785.64,5
2026-08-11,Ferozepur,25.38,27.5,51.67,510.8,3
2026-08-11,Jalandhar,19.53,26.08,67.75,54.76,2
2026-08-11,Karnal,30.27,34.36,71.0,1460.11,4
2026-08-11,Kurukshetra,27.79,27.91,68.67,441.2,2
2026-08-11,Ludhiana,38.7,27.83,78.0,1572.37,6
2026-08-11,Meerut,29.84,28.96,64.0,655.91,2
2026-08-11,Moga,21.36,25.4,53.75,71.19,2
2026-08-11,Muzaffarnagar,35.0,18.48,53.25,2004.67,7
2026-08-11,Patiala,44.26,21.94,66.67,1358.95,5
2026-08-11,Saharanpur,29.3,31.86,67.5,381.69,3
2026-08-11,Sirsa,37.4,31.52,87.0,600.4,3
2026-08-11,Unknown,19.23,29.6,68.25,1434.21,6
2026-08-12,Agra,30.59,35.5,36.0,413.65,1
2026-08-12,Ambala,27.52,29.5,64.2,1353.74,5
2026-08-12,Amritsar,29.85,30.48,43.75,1529.66,6
2026-08-12,Bareilly,4.7,32.11,87.0,1397.31,5
2026-08-12,Bathinda,39.9,21.39,44.0,1207.8,5
2026-08-12,Fatehabad,24.23,29.79,67.43,154.67,2
2026-08-12,Ferozepur,13.04,27.81,66.5,237.04,1
2026-08-12,Jalandhar,45.27,35.92,70.0,1434.07,4
2026-08-12,Karnal,39.28,31.57,58.0,1443.1,7
2026-08-12,Kurukshetra,22.8,24.22,70.0,851.96,4
2026-08-12,Ludhiana,35.4,28.56,67.0,1862.57,7
2026-08-12,Meerut,25.78,24.86,47.8,161.72,1
2026-08-12,Moga,28.2,19.9,51.5,1881.64,6
2026-08-12,Muzaffarnagar,20.62,31.3,54.8,883.35,4
2026-08-12,Sirsa,27.18,31.85,81.5,990.83,4
2026-08-12,Unknown,22.6,26.89,71.0,1246.67,6
2026-08-13,Agra,18.41,26.48,70.0,450.86,1
2026-08-13,Ambala,41.7,20.84,61.67,1540.6,7
2026-08-13,Amritsar,18.06,26.04,79.0,3430.26,10
2026-08-13,Bareilly,4.72,29.16,50.4,1090.56,5
2026-08-13,Bathinda,28.43,25.05,84.33,1446.61,8
2026-08-13,Fatehabad,13.8,37.11,88.0,1742.93,9
2026-08-13,Ferozepur,23.9,34.05,62.0,323.87,2
2026-08-13,Hisar,19.59,33.8,83.0,835.48,4
2026-08-13,Jalandhar,27.66,22.9,49.0,1569.49,4
2026-08-13,Karnal,33.8,22.5,59.5,1730.7,8
2026-08-13,Kurukshetra,16.94,32.63,60.33,1733.3,6
2026-08-13,Ludhiana,21.17,29.59,64.0,2185.46,7
2026-08-13,Meerut,29.92,27.32,74.75,264.5,1
2026-08-13,Moga,31.96,28.96,59.6,165.32,1
2026-08-13,Patiala,11.76,31.14,65.0,2712.72,9
2026-08-13,Saharanpur,16.89,28.91,34.0,2470.06,9
2026-08-13,Sirsa,25.2,31.45,34.0,1376.65,6
2026-08-13,Unknown,24.01,25.85,72.0,1729.51,7
2026-08-14,Agra,31.17,20.39,63.25,864.93,3
2026-08-14,Ambala,20.67,33.3,71.67,806.84,6
2026-08-14,Amritsar,18.4,26.83,47.5,1506.68,8
2026-08-14,Bareilly,14.05,24.9,69.5,1858.98,7
2026-08-14,Bathinda,26.17,25.72,39.0,652.44,3
2026-08-14,Fatehabad,35.45,25.96,60.5,1360.47,5
2026-08-14,Ferozepur,35.1,28.0,66.83,826.95,6
2026-08-14,Hisar,34.3,25.01,51.56,1872.27,6
2026-08-14,Jalandhar,34.7,24.3,69.5,670.89,4
2026-08-14,Karnal,15.86,26.76,67.33,1383.2,4
2026-08-14,Kurukshetra,37.02,31.33,77.5,1242.31,5
2026-08-14,Ludhiana,8.7,26.64,57.5,575.7,4
2026-08-14,Meerut,23.83,27.28,46.5,797.5,3
2026-08-14,Moga,16.57,27.99,74.0,31.4,1
2026-08-14,Muzaffarnagar,29.71,18.17,32.67,1615.72,8
2026-08-14,Patiala,11.14,24.65,,0.0,1
2026-08-14,Saharanpur,22.83,23.74,67.0,0.0,1
2026-08-14,Sirsa,12.79,23.45,50.0,1601.23,7
2026-08-14,Unknown,4.49,37.11,73.0,1771.25,6
2026-08-15,Agra,24.95,21.9,83.5,377.05,2
2026-08-15,Ambala,40.75,26.1,66.5,768.33,7
2026-08-15,Amritsar,21.86,21.38,78.5,1559.48,7
2026-08-15,Bareilly,26.67,31.3,40.5,1240.05,6
2026-08-15,Bathinda,,34.89,33.0,277.57,1
2026-08-15,Fatehabad,39.67,23.9,57.5,1159.38,3
2026-08-15,Ferozepur,28.76,27.7,52.33,1236.67,5
2026-08-15,Hisar,42.29,26.95,60.0,1930.99,9
2026-08-15,Jalandhar,24.73,26.47,55.0,1839.07,6
2026-08-15,Karnal,21.47,26.6,68.0,2413.55,8
2026-08-15,Kurukshetra,24.98,27.72,74.5,2138.67,9
2026-08-15,Ludhiana,9.2,31.5,42.0,1779.51,8
2026-08-15,Meerut,18.63,18.43,74.33,836.7,2
2026-08-15,Patiala,39.99,31.37,52.0,1739.55,7
2026-08-15,Saharanpur,34.64,37.9,53.0,2477.25,9
2026-08-15,Sirsa,31.8,30.67,37.0,1865.86,7
2026-08-15,Unknown,5.6,37.4,65.0,1345.79,6
2026-08-16,Agra,1.1,33.3,49.5,615.01,2
2026-08-16,Ambala,40.67,21.89,47.0,1592.44,6
2026-08-16,Bareilly,7.9,31.1,63.0,1208.17,5
2026-08-16,Bathinda,20.59,33.68,59.75,1396.69,5
2026-08-16,Fatehabad,33.5,29.8,51.0,1004.07,6
2026-08-16,Ferozepur,38.42,28.18,62.2,2004.3,9
2026-08-16,Hisar,22.43,17.45,51.5,1235.03,5
2026-08-16,Jalandhar,32.95,27.95,75.0,390.48,3
2026-08-16,Karnal,0.6,31.61,51.0,1328.26,6
2026-08-16,Kurukshetra,31.17,23.97,54.0,423.86,3
2026-08-16,Ludhiana,15.65,21.6,46.25,1727.98,5
2026-08-16,Muzaffarnagar,26.04,27.32,60.25,1321.04,7
2026-08-16,Saharanpur,30.23,35.39,44.0,403.81,4
2026-08-16,Sirsa,30.26,25.1,65.0,1649.31,6
2026-08-16,Unknown,37.9,25.15,79.0,113.69,1
2026-08-17,Agra,29.25,22.07,50.0,997.62,4
2026-08-17,Ambala,20.8,26.7,50.5,1073.7,6
2026-08-17,Amritsar,23.94,31.47,54.33,2091.43,7
2026-08-17,Bareilly,30.45,35.09,83.67,821.16,5
2026-08-17,Bathinda,26.81,21.4,65.25,172.74,2
2026-08-17,Fatehabad,15.15,27.58,76.75,512.5,2
2026-08-17,Ferozepur,9.51,33.2,73.0,745.3,2
2026-08-17,Hisar,16.52,34.87,58.33,405.86,1
2026-08-17,Jalandhar,8.8,28.33,56.5,1563.52,6
2026-08-17,Karnal,18.7,30.91,50.67,2251.29,9
2026-08-17,Kurukshetra,22.1,31.28,49.0,1516.69,6
2026-08-17,Ludhiana,35.85,32.11,34.0,2014.58,5
2026-08-17,Meerut,46.99,30.36,64.5,672.18,3
2026-08-17,Moga,19.3,24.78,57.5,1408.79,4
2026-08-17,Muzaffarnagar,12.2,29.2,42.0,1202.88,7
2026-08-17,Saharanpur,10.55,28.23,78.0,2299.73,8
2026-08-17,Sirsa,25.1,28.87,54.67,837.35,3
2026-08-17,Unknown,25.05,27.0,51.0,1189.12,5
2026-08-18,Agra,48.4,38.5,48.0,778.66,3
2026-08-18,Ambala,21.25,22.1,63.0,2041.01,9
2026-08-18,Bareilly,23.4,29.53,47.67,772.29,3
2026-08-18,Fatehabad,21.71,25.9,46.57,2050.28,8
2026-08-18,Ferozepur,32.03,21.5,55.33,1875.9,6
2026-08-18,Hisar,1.3,38.1,69.0,203.58,2
2026-08-18,Jalandhar,9.1,33.03,56.0,351.72,2
2026-08-18,Karnal,32.56,31.8,81.4,2296.88,10
2026-08-18,Kurukshetra,21.0,25.99,60.0,545.35,3
2026-08-18,Ludhiana,28.8,31.06,46.0,2420.21,9
2026-08-18,Meerut,29.65,23.66,61.0,816.72,2
2026-08-18,Moga,22.4,22.69,56.5,408.26,1
2026-08-18,Muzaffarnagar,11.03,26.1,60.25,2417.07,12
2026-08-18,Patiala,20.2,15.5,76.0,1942.87,10
2026-08-18,Saharanpur,27.18,28.69,42.67,1699.05,7
2026-08-18,Sirsa,37.94,21.64,57.5,585.54,3
2026-08-18,Unknown,32.6,34.4,61.0,1222.15,5
2026-08-19,Agra,17.03,22.95,69.5,1936.94,9
2026-08-19,Ambala,21.83,29.83,33.0,1384.02,5
2026-08-19,Amritsar,33.23,29.13,47.0,1025.33,7
2026-08-19,Bareilly,23.27,25.47,61.0,2442.45,9
2026-08-19,Bathinda,26.3,22.35,67.25,1043.19,3
2026-08-19,Fatehabad,6.3,30.08,65.5,412.71,2
2026-08-19,Ferozepur,33.85,26.36,64.0,1958.58,6
2026-08-19,Hisar,24.08,29.48,65.5,2702.16,10
2026-08-19,Jalandhar,24.32,25.45,86.0,1394.13,6
2026-08-19,Karnal,11.9,28.0,42.0,2769.92,8
2026-08-19,Kurukshetra,29.38,25.6,58.71,2031.31,8
2026-08-19,Ludhiana,29.65,28.07,62.75,1094.8,6
2026-08-19,Meerut,14.89,27.42,55.0,239.55,1
2026-08-19,Moga,25.85,22.4,61.0,839.38,3
2026-08-19,Muzaffarnagar,19.3,23.14,62.0,674.11,4
2026-08-19,Patiala,24.26,34.8,65.5,1799.27,8
2026-08-19,Saharanpur,,25.0,77.0,1208.56,8
2026-08-19,Sirsa,32.33,29.03,76.33,498.43,4
2026-08-19,Unknown,31.76,27.52,59.4,1190.89,7
2026-08-20,Agra,45.0,34.89,64.0,1367.78,7
2026-08-20,Amritsar,41.1,34.35,52.5,2168.98,6
2026-08-20,Bareilly,39.0,26.05,54.0,1322.88,5
2026-08-20,Bathinda,13.94,30.36,68.33,273.05,1
2026-08-20,Ferozepur,19.98,28.37,62.75,728.25,2
2026-08-20,Hisar,36.45,29.04,64.17,1919.99,10
2026-08-20,Jalandhar,33.31,21.3,50.75,1040.42,3
2026-08-20,Karnal,17.53,27.56,50.0,2943.82,8
2026-08-20,Kurukshetra,15.19,28.68,54.8,910.69,3
2026-08-20,Ludhiana,35.4,33.46,51.67,911.34,5
2026-08-20,Meerut,18.56,30.35,59.5,232.75,1
2026-08-20,Moga,41.64,28.6,68.0,1717.61,7
2026-08-20,Muzaffarnagar,37.91,30.1,78.0,1293.9,6
2026-08-20,Patiala,33.97,25.54,77.67,1932.56,7
2026-08-20,Saharanpur,30.1,22.75,67.0,1351.95,7
2026-08-20,Unknown,17.3,39.4,80.0,1700.26,9
2026-08-21,Agra,27.89,26.3,68.0,1568.26,5
2026-08-21,Ambala,24.04,29.02,75.75,1218.6,5
2026-08-21,Amritsar,39.81,31.7,32.0,1297.66,4
2026-08-21,Bareilly,15.63,31.4,45.0,1601.33,6
2026-08-21,Bathinda,17.4,39.3,43.0,818.27,4
2026-08-21,Fatehabad,19.58,32.5,57.33,1027.49,3
2026-08-21,Ferozepur,32.69,32.46,53.8,726.13,3
2026-08-21,Hisar,42.3,16.61,57.0,1282.09,4
2026-08-21,Jalandhar,28.22,28.33,61.33,218.0,1
2026-08-21,Karnal,21.8,27.2,53.25,1250.13,5
2026-08-21,Kurukshetra,13.3,29.71,65.5,2360.89,10
2026-08-21,Ludhiana,39.55,31.72,44.75,1531.76,9
2026-08-21,Meerut,,36.2,85.0,195.18,2
2026-08-21,Moga,30.79,29.13,48.2,812.19,3
2026-08-21,Muzaffarnagar,15.75,25.39,69.0,1559.83,7
2026-08-21,Patiala,36.72,23.92,48.0,2336.82,9
2026-08-21,Saharanpur,8.3,15.3,95.0,452.53,2
2026-08-21,Sirsa,11.4,24.6,95.0,1952.83,7
2026-08-21,Unknown,19.8,30.5,53.0,3546.75,12
2026-08-22,Agra,28.04,25.98,55.0,1317.86,5
2026-08-22,Ambala,19.05,39.5,56.0,441.27,3
2026-08-22,Amritsar,45.6,22.2,58.0,2291.91,9
2026-08-22,Bareilly,19.65,32.95,58.5,1046.53,5
2026-08-22,Bathinda,23.43,24.48,51.5,594.51,4
2026-08-22,Fatehabad,13.0,32.5,55.0,572.56,2
2026-08-22,Ferozepur,37.53,31.07,61.0,1734.9,8
2026-08-22,Hisar,32.8,18.4,84.5,310.01,2
2026-08-22,Jalandhar,25.83,23.98,65.75,819.39,3
2026-08-22,Karnal,0.7,30.16,43.0,1965.94,8
2026-08-22,Kurukshetra,27.1,24.78,52.4,151.63,1
2026-08-22,Ludhiana,40.4,22.06,63.0,1149.13,6
2026-08-22,Meerut,2.2,23.7,72.0,234.64,1
2026-08-22,Moga,25.76,24.96,55.6,1007.17,3
2026-08-22,Muzaffarnagar,26.97,28.27,58.33,2066.36,9
2026-08-22,Patiala,10.7,18.1,82.0,666.24,4
2026-08-22,Saharanpur,34.6,23.1,69.67,2290.02,9
2026-08-22,Sirsa,16.47,29.86,53.0,1485.0,5
2026-08-22,Unknown,25.65,31.0,51.0,4234.21,13
2026-08-23,Agra,1.5,21.4,71.0,805.26,3
2026-08-23,Ambala,38.35,23.78,85.0,3014.01,8
2026-08-23,Amritsar,18.36,21.32,63.4,1067.82,4
2026-08-23,Bareilly,10.95,23.5,61.33,1387.57,4
2026-08-23,Bathinda,29.3,25.5,59.33,1187.88,4
2026-08-23,Fatehabad,19.73,24.58,76.25,464.86,4
2026-08-23,Ferozepur,28.29,25.69,66.0,475.63,2
2026-08-23,Hisar,13.23,34.16,65.0,1912.34,10
2026-08-23,Jalandhar,22.17,33.25,92.0,1236.82,4
2026-08-23,Karnal,32.96,28.98,49.0,2324.22,9
2026-08-23,Kurukshetra,12.21,30.39,61.0,982.94,4
2026-08-23,Ludhiana,23.35,37.5,74.5,2052.3,7
2026-08-23,Meerut,35.83,23.6,49.25,187.64,1
2026-08-23,Moga,44.4,24.54,73.0,403.76,1
2026-08-23,Muzaffarnagar,22.7,17.7,,2021.6,7
2026-08-23,Patiala,24.42,31.85,76.33,2125.67,7
2026-08-23,Saharanpur,22.65,25.02,68.75,2147.09,7
2026-08-23,Sirsa,31.1,28.24,70.75,910.52,5
2026-08-23,Unknown,30.5,18.22,,3294.07,11
2026-08-24,Ambala,1.52,16.5,95.0,2227.5,7
2026-08-24,Amritsar,12.0,17.45,69.5,1857.46,9
2026-08-24,Bareilly,17.08,24.91,63.33,398.14,3
2026-08-24,Bathinda,25.62,28.37,81.5,68.18,1
2026-08-24,Fatehabad,33.51,24.73,46.75,1430.3,5
2026-08-24,Ferozepur,25.65,17.8,59.5,597.55,2
2026-08-24,Hisar,10.56,28.35,91.0,2588.71,8
2026-08-24,Jalandhar,12.5,37.4,79.0,886.36,3
2026-08-24,Karnal,30.61,27.2,56.33,3952.06,13
2026-08-24,Kurukshetra,32.67,22.4,75.75,2919.21,10
2026-08-24,Ludhiana,37.0,30.6,42.0,1106.17,4
2026-08-24,Meerut,24.25,23.83,40.0,577.43,3
2026-08-24,Moga,41.25,24.81,60.0,906.0,5
2026-08-24,Muzaffarnagar,35.43,29.59,47.0,879.15,4
2026-08-24,Patiala,,16.1,39.0,1955.24,8
2026-08-24,Saharanpur,28.81,28.7,68.0,1686.95,7
2026-08-24,Sirsa,22.56,22.53,53.5,43.34,1
2026-08-24,Unknown,18.44,27.2,55.0,967.98,5
2026-08-25,Agra,45.72,29.7,54.0,830.1,3
2026-08-25,Ambala,15.3,24.4,65.0,1062.76,7
2026-08-25,Amritsar,27.32,32.7,69.5,2284.38,7
2026-08-25,Bareilly,27.64,22.7,85.0,1323.5,6
2026-08-25,Bathinda,28.95,30.85,70.75,1301.76,4
2026-08-25,Ferozepur,3.8,38.89,37.0,1226.34,4
2026-08-25,Hisar,25.25,21.57,57.33,413.84,2
2026-08-25,Jalandhar,32.33,23.26,67.33,609.97,2
2026-08-25,Karnal,7.78,18.66,54.0,2139.23,8
2026-08-25,Kurukshetra,18.0,15.25,32.0,1487.76,6
2026-08-25,Ludhiana,35.98,26.77,66.33,755.97,5
2026-08-25,Meerut,32.69,31.02,43.5,282.42,2
2026-08-25,Moga,15.8,25.34,69.25,1006.09,3
2026-08-25,Patiala,32.1,25.91,68.67,2427.0,9
2026-08-25,Saharanpur,5.9,29.29,45.0,1820.27,8
2026-08-25,Sirsa,26.75,23.82,66.6,1799.9,6
2026-08-25,Unknown,32.07,27.34,80.0,1516.99,6
2026-08-26,Agra,43.4,27.41,54.0,1660.26,5
2026-08-26,Ambala,39.12,28.17,76.67,1166.32,5
2026-08-26,Bareilly,37.34,27.83,41.5,675.4,2
2026-08-26,Bathinda,29.25,29.5,30.0,1287.36,5
2026-08-26,Fatehabad,27.81,31.57,37.0,1289.99,4
2026-08-26,Ferozepur,20.3,35.66,61.0,543.12,2
2026-08-26,Hisar,11.95,31.4,46.67,1018.79,3
2026-08-26,Karnal,21.45,26.57,72.0,1648.41,7
2026-08-26,Ludhiana,22.71,30.38,56.25,2159.53,8
2026-08-26,Meerut,22.14,31.45,52.25,880.91,3
2026-08-26,Moga,28.53,29.57,51.0,365.52,2
2026-08-26,Muzaffarnagar,,20.8,50.0,2050.44,6
2026-08-26,Patiala,33.95,33.05,81.0,1680.86,7
2026-08-26,Saharanpur,39.9,23.39,53.0,1602.71,8
2026-08-26,Sirsa,1.4,28.6,32.0,720.57,3
2026-08-26,Unknown,30.15,33.77,68.8,748.84,4
2026-08-27,Agra,40.3,22.61,57.0,782.55,5
2026-08-27,Ambala,15.1,30.9,,1534.22,7
2026-08-27,Amritsar,26.01,28.52,53.0,410.1,3
2026-08-27,Bareilly,17.95,27.21,52.25,1754.45,8
2026-08-27,Bathinda,19.2,26.64,65.0,405.21,3
2026-08-27,Fatehabad,38.9,35.7,85.5,614.87,3
2026-08-27,Ferozepur,18.95,30.42,59.0,1260.47,4
2026-08-27,Hisar,24.72,31.05,80.5,2785.51,10
2026-08-27,Karnal,21.2,29.62,87.5,989.98,5
2026-08-27,Kurukshetra,24.7,23.66,39.5,407.53,5
2026-08-27,Ludhiana,24.9,21.15,62.0,2905.05,14
2026-08-27,Meerut,34.57,30.94,42.5,1334.24,5
2026-08-27,Moga,22.25,32.43,67.0,494.57,2
2026-08-27,Muzaffarnagar,22.04,34.19,41.5,1792.58,7
2026-08-27,Saharanpur,38.19,25.54,70.5,1451.84,5
2026-08-27,Sirsa,43.0,27.0,66.5,906.67,4
2026-08-27,Unknown,38.67,28.39,87.5,2321.96,9
2026-08-28,Agra,31.08,29.27,77.33,423.06,3
2026-08-28,Ambala,31.98,28.2,56.67,1229.05,6
2026-08-28,Amritsar,8.89,25.44,59.5,5594.13,20
2026-08-28,Bareilly,38.2,23.33,64.86,829.08,5
2026-08-28,Bathinda,23.18,28.66,78.0,1247.49,5
2026-08-28,Ferozepur,25.09,19.93,77.33,1114.24,4
2026-08-28,Hisar,27.99,24.63,57.67,1242.17,4
2026-08-28,Jalandhar,12.95,27.5,77.0,1648.54,6
2026-08-28,Karnal,36.7,39.61,41.0,1734.3,6
2026-08-28,Kurukshetra,43.8,20.0,46.0,616.32,7
2026-08-28,Ludhiana,20.75,25.0,57.33,1477.76,8
2026-08-28,Meerut,30.42,28.38,50.67,1092.54,5
2026-08-28,Moga,32.89,31.63,53.0,891.05,4
2026-08-28,Muzaffarnagar,30.1,22.5,84.0,3232.86,12
2026-08-28,Patiala,22.76,26.75,54.5,1956.66,7
2026-08-28,Sirsa,30.66,27.84,68.6,1621.21,7
2026-08-28,Unknown,30.35,27.0,61.5,1635.41,6
2026-08-29,Agra,21.74,30.58,71.4,804.43,2
2026-08-29,Ambala,0.1,30.89,39.0,954.14,4
2026-08-29,Amritsar,36.55,25.46,53.5,2663.84,9
2026-08-29,Bareilly,31.57,25.09,74.67,702.58,3
2026-08-29,Bathinda,23.55,26.97,60.67,411.17,4
2026-08-29,Fatehabad,39.25,27.16,40.0,1222.27,5
2026-08-29,Ferozepur,19.25,22.54,56.0,1547.61,6
2026-08-29,Hisar,27.34,29.56,66.5,1321.55,9
2026-08-29,Jalandhar,27.69,26.8,48.0,671.12,3
2026-08-29,Karnal,30.73,18.89,88.0,1695.11,9
2026-08-29,Kurukshetra,32.1,24.62,67.67,2562.34,9
2026-08-29,Ludhiana,32.61,24.17,60.0,1026.29,5
2026-08-29,Meerut,39.35,39.86,62.0,538.39,3
2026-08-29,Moga,29.63,34.07,62.33,485.82,3
2026-08-29,Patiala,14.5,26.1,56.0,2204.93,9
2026-08-29,Sirsa,11.55,30.01,45.5,1089.95,4
2026-08-29,Unknown,30.2,18.5,73.0,2245.69,8
2026-08-30,Agra,17.77,20.27,57.0,482.91,2
2026-08-30,Ambala,43.69,33.2,88.0,2185.05,9
2026-08-30,Amritsar,36.58,23.61,53.0,2777.72,12
2026-08-30,Bareilly,8.49,30.2,72.0,1257.43,6
2026-08-30,Bathinda,,26.22,54.0,652.75,3
2026-08-30,Fatehabad,24.87,25.47,70.67,903.01,5
2026-08-30,Ferozepur,26.68,29.42,60.25,1724.37,5
2026-08-30,Hisar,44.2,26.46,52.5,1611.71,6
2026-08-30,Jalandhar,32.51,29.89,74.0,1009.68,6
2026-08-30,Kurukshetra,2.2,25.1,38.0,879.12,3
2026-08-30,Meerut,44.1,35.3,52.5,251.16,1
2026-08-30,Muzaffarnagar,26.47,25.75,52.5,1320.28,9
2026-08-30,Patiala,18.29,32.36,40.5,1119.73,6
2026-08-30,Saharanpur,17.24,28.47,60.33,2707.97,11
2026-08-30,Sirsa,,31.0,64.0,1192.07,5
2026-08-30,Unknown,42.7,31.5,39.0,2134.3,8
2026-08-31,Agra,35.3,17.11,94.0,691.76,3
2026-08-31,Ambala,,29.5,31.0,2051.91,8
2026-08-31,Amritsar,23.13,28.55,47.67,2122.33,8
2026-08-31,Bareilly,16.43,25.7,59.0,312.17,1
2026-08-31,Bathinda,20.8,26.9,66.5,503.39,3
2026-08-31,Fatehabad,37.48,28.31,60.67,423.58,3
2026-08-31,Ferozepur,43.72,24.61,70.33,1083.86,5
2026-08-31,Hisar,14.51,24.87,65.25,750.98,4
2026-08-31,Jalandhar,28.43,28.32,72.0,40.6,1
2026-08-31,Karnal,6.5,37.61,67.0,1987.17,8
2026-08-31,Kurukshetra,21.87,32.21,52.5,728.47,2
2026-08-31,Ludhiana,6.05,27.75,64.5,1275.67,8
2026-08-31,Meerut,10.68,23.66,65.0,964.9,3
2026-08-31,Moga,22.0,30.3,62.0,1321.94,4
2026-08-31,Saharanpur,23.33,25.85,61.5,1829.08,11
2026-08-31,Sirsa,32.3,29.3,60.0,645.15,2
2026-08-31,Unknown,14.26,28.61,52.0,2012.75,8
2026-09-01,Agra,29.01,29.78,61.2,583.09,2
2026-09-01,Ambala,4.09,31.34,57.67,2744.73,13
2026-09-01,Amritsar,27.48,36.55,36.5,1650.21,7
2026-09-01,Bareilly,11.68,29.45,47.0,1639.05,4
2026-09-01,Bathinda,28.46,35.5,73.0,1603.96,6
2026-09-01,Fatehabad,18.32,31.15,57.0,2240.75,7
2026-09-01,Ferozepur,36.77,23.41,53.67,428.35,1
2026-09-01,Hisar,24.66,25.81,52.2,760.49,3
2026-09-01,Jalandhar,23.45,27.1,66.0,1606.04,5
2026-09-01,Karnal,13.63,30.3,61.33,2435.42,7
2026-09-01,Kurukshetra,35.8,26.93,67.5,1838.62,8
2026-09-01,Ludhiana,18.42,23.3,54.0,2119.24,8
2026-09-01,Meerut,25.37,21.73,54.0,191.95,1
2026-09-01,Moga,30.4,24.32,57.83,645.08,2
